%time,position1,effort1,position2,effort2
0.044,-1.72845794783,0,-12.5231143981,0
0.045,-1.72845794785,0,-12.523114398,0
0.046,-1.72845794787,0,-12.523114398,0
0.047,-1.72845794789,0,-12.5231143979,0
0.048,-1.72845794791,0,-12.5231143979,0
0.049,-1.72845794793,0,-12.5231143978,0
0.05,-1.72845794795,0,-12.5231143977,0
0.051,-1.72845794797,0,-12.5231143977,0
0.052,-1.72845794799,0,-12.5231143976,0
0.053,-1.72845794801,0,-12.5231143976,0
0.054,-1.72845794803,0,-12.5231143975,0
0.055,-1.72845794805,0,-12.5231143975,0
0.056,-1.72845794807,0,-12.5231143974,0
0.057,-1.72845794809,0,-12.5231143973,0
0.058,-1.72845794811,0,-12.5231143973,0
0.059,-1.72845794813,0,-12.5231143972,0
0.06,-1.72845794815,0,-12.5231143972,0
0.061,-1.72845794817,0,-12.5231143971,0
0.062,-1.72845794819,0,-12.523114397,0
0.063,-1.72845794821,0,-12.523114397,0
0.064,-1.72845794823,0,-12.5231143969,0
0.065,-1.72845794825,0,-12.5231143969,0
0.066,-1.72845794827,0,-12.5231143968,0
0.067,-1.72845794829,0,-12.5231143968,0
0.068,-1.72845794831,0,-12.5231143967,0
0.069,-1.72845794833,0,-12.5231143966,0
0.07,-1.72845794835,0,-12.5231143966,0
0.071,-1.72845794837,0,-12.5231143965,0
0.072,-1.72845794839,0,-12.5231143965,0
0.073,-1.72845794841,0,-12.5231143964,0
0.074,-1.72845794843,0,-12.5231143964,0
0.075,-1.72845794845,0,-12.5231143963,0
0.076,-1.72845794847,0,-12.5231143962,0
0.077,-1.72845794849,0,-12.5231143962,0
0.078,-1.72845794851,0,-12.5231143961,0
0.079,-1.72845794853,0,-12.5231143961,0
0.08,-1.72845794855,0,-12.523114396,0
0.081,-1.72845794857,0,-12.523114396,0
0.082,-1.72845794859,0,-12.5231143959,0
0.083,-1.72845794861,0,-12.5231143958,0
0.084,-1.72845794863,0,-12.5231143958,0
0.085,-1.72845794865,0,-12.5231143957,0
0.086,-1.72845794867,0,-12.5231143957,0
0.087,-1.72845794869,0,-12.5231143956,0
0.088,-1.72845794872,0,-12.5231143956,0
0.089,-1.72845794874,0,-12.5231143955,0
0.09,-1.72845794876,0,-12.5231143954,0
0.091,-1.72845794878,0,-12.5231143954,0
0.092,-1.7284579488,0,-12.5231143953,0
0.093,-1.72845794882,0,-12.5231143953,0
0.094,-1.72845794884,0,-12.5231143952,0
0.095,-1.72845794886,0,-12.5231143952,0
0.096,-1.72845794888,0,-12.5231143951,0
0.097,-1.7284579489,0,-12.523114395,0
0.098,-1.72845794892,0,-12.523114395,0
0.099,-1.72845794894,0,-12.5231143949,0
0.1,-1.72845794896,0,-12.5231143949,0
0.101,-1.72845794898,0,-12.5231143948,0
0.102,-1.728457949,0,-12.5231143947,0
0.103,-1.72845794902,0,-12.5231143947,0
0.104,-1.72845794904,0,-12.5231143946,0
0.105,-1.72845794906,0,-12.5231143946,0
0.106,-1.72845794908,0,-12.5231143945,0
0.107,-1.7284579491,0,-12.5231143945,0
0.108,-1.72845794912,0,-12.5231143944,0
0.109,-1.72845794914,0,-12.5231143943,0
0.11,-1.72845794916,0,-12.5231143943,0
0.111,-1.72845794918,0,-12.5231143942,0
0.112,-1.7284579492,0,-12.5231143942,0
0.113,-1.72845794922,0,-12.5231143941,0
0.114,-1.72845794924,0,-12.5231143941,0
0.115,-1.72845794926,0,-12.523114394,0
0.116,-1.72845794928,0,-12.5231143939,0
0.117,-1.7284579493,0,-12.5231143939,0
0.118,-1.72845794932,0,-12.5231143938,0
0.119,-1.72845794934,0,-12.5231143938,0
0.12,-1.72845794936,0,-12.5231143937,0
0.121,-1.72845794938,0,-12.5231143937,0
0.122,-1.7284579494,0,-12.5231143936,0
0.123,-1.72845794942,0,-12.5231143935,0
0.124,-1.72845794944,0,-12.5231143935,0
0.125,-1.72845794946,0,-12.5231143934,0
0.126,-1.72845794948,0,-12.5231143934,0
0.127,-1.7284579495,0,-12.5231143933,0
0.128,-1.72845794952,0,-12.5231143933,0
0.129,-1.72845794954,0,-12.5231143932,0
0.13,-1.72845794956,0,-12.5231143931,0
0.131,-1.72845794958,0,-12.5231143931,0
0.132,-1.7284579496,0,-12.523114393,0
0.133,-1.72845794962,0,-12.523114393,0
0.134,-1.72845794964,0,-12.5231143929,0
0.135,-1.72845794966,0,-12.5231143929,0
0.136,-1.72845794968,0,-12.5231143928,0
0.137,-1.7284579497,0,-12.5231143927,0
0.138,-1.72845794972,0,-12.5231143927,0
0.139,-1.72845794974,0,-12.5231143926,0
0.14,-1.72845794976,0,-12.5231143926,0
0.141,-1.72845794978,0,-12.5231143925,0
0.142,-1.7284579498,0,-12.5231143924,0
0.143,-1.72845794982,0,-12.5231143924,0
0.144,-1.72845794984,0,-12.5231143923,0
0.145,-1.72845794986,0,-12.5231143923,0
0.146,-1.72845794988,0,-12.5231143922,0
0.147,-1.7284579499,0,-12.5231143922,0
0.148,-1.72845794992,0,-12.5231143921,0
0.149,-1.72845794994,0,-12.523114392,0
0.15,-1.72845794996,0,-12.523114392,0
0.151,-1.72845794998,0,-12.5231143919,0
0.152,-1.72845795,0,-12.5231143919,0
0.153,-1.72845795002,0,-12.5231143918,0
0.154,-1.72845795004,0,-12.5231143918,0
0.155,-1.72845795006,0,-12.5231143917,0
0.156,-1.72845795008,0,-12.5231143916,0
0.157,-1.7284579501,0,-12.5231143916,0
0.158,-1.72845795012,0,-12.5231143915,0
0.159,-1.72845795015,0,-12.5231143915,0
0.16,-1.72845795017,0,-12.5231143914,0
0.161,-1.72845795019,0,-12.5231143914,0
0.162,-1.72845795021,0,-12.5231143913,0
0.163,-1.72845795023,0,-12.5231143912,0
0.164,-1.72845795025,0,-12.5231143912,0
0.165,-1.72845795027,0,-12.5231143911,0
0.166,-1.72845795029,0,-12.5231143911,0
0.167,-1.72845795031,0,-12.523114391,0
0.168,-1.72845795033,0,-12.523114391,0
0.169,-1.72845795035,0,-12.5231143909,0
0.17,-1.72845795037,0,-12.5231143908,0
0.171,-1.72845795039,0,-12.5231143908,0
0.172,-1.72845795041,0,-12.5231143907,0
0.173,-1.72845795043,0,-12.5231143907,0
0.174,-1.72845795045,0,-12.5231143906,0
0.175,-1.72845795047,0,-12.5231143906,0
0.176,-1.72845795049,0,-12.5231143905,0
0.177,-1.72845795051,0,-12.5231143904,0
0.178,-1.72845795053,0,-12.5231143904,0
0.179,-1.72845795055,0,-12.5231143903,0
0.18,-1.72845795057,0,-12.5231143903,0
0.181,-1.72845795059,0,-12.5231143902,0
0.182,-1.72845795061,0,-12.5231143901,0
0.183,-1.72845795063,0,-12.5231143901,0
0.184,-1.72845795065,0,-12.52311439,0
0.185,-1.72845795067,0,-12.52311439,0
0.186,-1.72845795069,0,-12.5231143899,0
0.187,-1.72845795071,0,-12.5231143899,0
0.188,-1.72845795073,0,-12.5231143898,0
0.189,-1.72845795075,0,-12.5231143897,0
0.19,-1.72845795077,0,-12.5231143897,0
0.191,-1.72845795079,0,-12.5231143896,0
0.192,-1.72845795081,0,-12.5231143896,0
0.193,-1.72845795083,0,-12.5231143895,0
0.194,-1.72845795085,0,-12.5231143895,0
0.195,-1.72845795089,0,-12.5231143893,0
0.196,-1.72845795091,0,-12.5231143893,0
0.197,-1.72845795093,0,-12.5231143892,0
0.198,-1.72845795095,0,-12.5231143892,0
0.199,-1.72845795097,0,-12.5231143891,0
0.2,-1.72845795099,0,-12.5231143891,0
0.201,-1.72845795101,0,-12.523114389,0
0.202,-1.72845795103,0,-12.5231143889,0
0.203,-1.72845795105,0,-12.5231143889,0
0.204,-1.72845795107,0,-12.5231143888,0
0.205,-1.72845795109,0,-12.5231143888,0
0.206,-1.72845795111,0,-12.5231143887,0
0.207,-1.72845795113,0,-12.5231143887,0
0.208,-1.72845795115,0,-12.5231143886,0
0.209,-1.72845795117,0,-12.5231143885,0
0.21,-1.72845795119,0,-12.5231143885,0
0.211,-1.72845795121,0,-12.5231143884,0
0.212,-1.72845795123,0,-12.5231143884,0
0.213,-1.72845795125,0,-12.5231143883,0
0.214,-1.72845795127,0,-12.5231143883,0
0.215,-1.72845795129,0,-12.5231143882,0
0.216,-1.72845795131,0,-12.5231143881,0
0.217,-1.72845795133,0,-12.5231143881,0
0.218,-1.72845795135,0,-12.523114388,0
0.219,-1.72845795137,0,-12.523114388,0
0.22,-1.72845795139,0,-12.5231143879,0
0.221,-1.72845795141,0,-12.5231143878,0
0.222,-1.72845795143,0,-12.5231143878,0
0.223,-1.72845795145,0,-12.5231143877,0
0.224,-1.72845795147,0,-12.5231143877,0
0.225,-1.72845795149,0,-12.5231143876,0
0.226,-1.72845795151,0,-12.5231143876,0
0.227,-1.72845795153,0,-12.5231143875,0
0.228,-1.72845795156,0,-12.5231143874,0
0.229,-1.72845795158,0,-12.5231143874,0
0.23,-1.7284579516,0,-12.5231143873,0
0.231,-1.72845795162,0,-12.5231143873,0
0.232,-1.72845795164,0,-12.5231143872,0
0.233,-1.72845795166,0,-12.5231143872,0
0.234,-1.72845795168,0,-12.5231143871,0
0.235,-1.7284579517,0,-12.523114387,0
0.236,-1.72845795172,0,-12.523114387,0
0.237,-1.72845795174,0,-12.5231143869,0
0.238,-1.72845795176,0,-12.5231143869,0
0.239,-1.72845795178,0,-12.5231143868,0
0.24,-1.7284579518,0,-12.5231143868,0
0.241,-1.72845795182,0,-12.5231143867,0
0.242,-1.72845795184,0,-12.5231143866,0
0.243,-1.72845795186,0,-12.5231143866,0
0.244,-1.72845795188,0,-12.5231143865,0
0.245,-1.7284579519,0,-12.5231143865,0
0.246,-1.72845795192,0,-12.5231143864,0
0.247,-1.72845795194,0,-12.5231143864,0
0.248,-1.72845795196,0,-12.5231143863,0
0.249,-1.72845795198,0,-12.5231143862,0
0.25,-1.728457952,0,-12.5231143862,0
0.251,-1.72845795202,0,-12.5231143861,0
0.252,-1.72845795204,0,-12.5231143861,0
0.253,-1.72845795206,0,-12.523114386,0
0.254,-1.72845795208,0,-12.523114386,0
0.255,-1.7284579521,0,-12.5231143859,0
0.256,-1.72845795212,0,-12.5231143858,0
0.257,-1.72845795214,0,-12.5231143858,0
0.258,-1.72845795216,0,-12.5231143857,0
0.259,-1.72845795218,0,-12.5231143857,0
0.26,-1.7284579522,0,-12.5231143856,0
0.261,-1.72845795222,0,-12.5231143855,0
0.262,-1.72845795224,0,-12.5231143855,0
0.263,-1.72845795226,0,-12.5231143854,0
0.264,-1.72845795228,0,-12.5231143854,0
0.265,-1.7284579523,0,-12.5231143853,0
0.266,-1.72845795232,0,-12.5231143853,0
0.267,-1.72845795234,0,-12.5231143852,0
0.268,-1.72845795236,0,-12.5231143851,0
0.269,-1.72845795238,0,-12.5231143851,0
0.27,-1.7284579524,0,-12.523114385,0
0.271,-1.72845795242,0,-12.523114385,0
0.272,-1.72845795244,0,-12.5231143849,0
0.273,-1.72845795246,0,-12.5231143849,0
0.274,-1.72845795248,0,-12.5231143848,0
0.275,-1.7284579525,0,-12.5231143847,0
0.276,-1.72845795252,0,-12.5231143847,0
0.277,-1.72845795254,0,-12.5231143846,0
0.278,-1.72845795256,0,-12.5231143846,0
0.279,-1.72845795258,0,-12.5231143845,0
0.28,-1.7284579526,0,-12.5231143845,0
0.281,-1.72845795262,0,-12.5231143844,0
0.282,-1.72845795264,0,-12.5231143843,0
0.283,-1.72845795266,0,-12.5231143843,0
0.284,-1.72845795268,0,-12.5231143842,0
0.285,-1.7284579527,0,-12.5231143842,0
0.286,-1.72845795272,0,-12.5231143841,0
0.287,-1.72845795274,0,-12.5231143841,0
0.288,-1.72845795276,0,-12.523114384,0
0.289,-1.72845795278,0,-12.5231143839,0
0.29,-1.7284579528,0,-12.5231143839,0
0.291,-1.72845795282,0,-12.5231143838,0
0.292,-1.72845795284,0,-12.5231143838,0
0.293,-1.72845795286,0,-12.5231143837,0
0.294,-1.72845795288,0,-12.5231143836,0
0.295,-1.7284579529,0,-12.5231143836,0
0.296,-1.72845795292,0,-12.5231143835,0
0.297,-1.72845795294,0,-12.5231143835,0
0.298,-1.72845795296,0,-12.5231143834,0
0.299,-1.72845795299,0,-12.5231143834,0
0.3,-1.72845795301,0,-12.5231143833,0
0.301,-1.72845795303,0,-12.5231143832,0
0.302,-1.72845795305,0,-12.5231143832,0
0.303,-1.72845795307,0,-12.5231143831,0
0.304,-1.72845795309,0,-12.5231143831,0
0.305,-1.72845795311,0,-12.523114383,0
0.306,-1.72845795313,0,-12.523114383,0
0.307,-1.72845795315,0,-12.5231143829,0
0.308,-1.72845795317,0,-12.5231143828,0
0.309,-1.72845795319,0,-12.5231143828,0
0.31,-1.72845795321,0,-12.5231143827,0
0.311,-1.72845795323,0,-12.5231143827,0
0.312,-1.72845795325,0,-12.5231143826,0
0.313,-1.72845795327,0,-12.5231143826,0
0.314,-1.72845795329,0,-12.5231143825,0
0.315,-1.72845795331,0,-12.5231143824,0
0.316,-1.72845795333,0,-12.5231143824,0
0.317,-1.72845795335,0,-12.5231143823,0
0.318,-1.72845795337,0,-12.5231143823,0
0.319,-1.72845795339,0,-12.5231143822,0
0.32,-1.72845795341,0,-12.5231143822,0
0.321,-1.72845795343,0,-12.5231143821,0
0.322,-1.72845795345,0,-12.523114382,0
0.323,-1.72845795347,0,-12.523114382,0
0.324,-1.72845795349,0,-12.5231143819,0
0.325,-1.72845795351,0,-12.5231143819,0
0.326,-1.72845795353,0,-12.5231143818,0
0.327,-1.72845795355,0,-12.5231143818,0
0.328,-1.72845795357,0,-12.5231143817,0
0.329,-1.72845795359,0,-12.5231143816,0
0.33,-1.72845795361,0,-12.5231143816,0
0.331,-1.72845795363,0,-12.5231143815,0
0.332,-1.72845795365,0,-12.5231143815,0
0.333,-1.72845795367,0,-12.5231143814,0
0.334,-1.72845795369,0,-12.5231143813,0
0.335,-1.72845795371,0,-12.5231143813,0
0.336,-1.72845795373,0,-12.5231143812,0
0.337,-1.72845795375,0,-12.5231143812,0
0.338,-1.72845795377,0,-12.5231143811,0
0.339,-1.72845795379,0,-12.5231143811,0
0.34,-1.72845795381,0,-12.523114381,0
0.341,-1.72845795383,0,-12.5231143809,0
0.342,-1.72845795385,0,-12.5231143809,0
0.343,-1.72845795387,0,-12.5231143808,0
0.344,-1.72845795389,0,-12.5231143808,0
0.345,-1.72845795391,0,-12.5231143807,0
0.346,-1.72845795393,0,-12.5231143807,0
0.347,-1.72845795395,0,-12.5231143806,0
0.348,-1.72845795397,0,-12.5231143805,0
0.349,-1.72845795399,0,-12.5231143805,0
0.35,-1.72845795401,0,-12.5231143804,0
0.351,-1.72845795403,0,-12.5231143804,0
0.352,-1.72845795405,0,-12.5231143803,0
0.353,-1.72845795407,0,-12.5231143803,0
0.354,-1.72845795409,0,-12.5231143802,0
0.355,-1.72845795411,0,-12.5231143801,0
0.356,-1.72845795413,0,-12.5231143801,0
0.357,-1.72845795415,0,-12.52311438,0
0.358,-1.72845795417,0,-12.52311438,0
0.359,-1.72845795419,0,-12.5231143799,0
0.36,-1.72845795421,0,-12.5231143799,0
0.361,-1.72845795423,0,-12.5231143798,0
0.362,-1.72845795425,0,-12.5231143797,0
0.363,-1.72845795427,0,-12.5231143797,0
0.364,-1.72845795429,0,-12.5231143796,0
0.365,-1.72845795431,0,-12.5231143796,0
0.366,-1.72845795433,0,-12.5231143795,0
0.367,-1.72845795435,0,-12.5231143795,0
0.368,-1.72845795437,0,-12.5231143794,0
0.369,-1.7284579544,0,-12.5231143793,0
0.37,-1.72845795442,0,-12.5231143793,0
0.371,-1.72845795444,0,-12.5231143792,0
0.372,-1.72845795446,0,-12.5231143792,0
0.373,-1.72845795448,0,-12.5231143791,0
0.374,-1.7284579545,0,-12.523114379,0
0.375,-1.72845795452,0,-12.523114379,0
0.376,-1.72845795454,0,-12.5231143789,0
0.377,-1.72845795456,0,-12.5231143789,0
0.378,-1.72845795458,0,-12.5231143788,0
0.379,-1.7284579546,0,-12.5231143788,0
0.38,-1.72845795462,0,-12.5231143787,0
0.381,-1.72845795464,0,-12.5231143786,0
0.382,-1.72845795466,0,-12.5231143786,0
0.383,-1.72845795468,0,-12.5231143785,0
0.384,-1.7284579547,0,-12.5231143785,0
0.385,-1.72845795472,0,-12.5231143784,0
0.386,-1.72845795474,0,-12.5231143784,0
0.387,-1.72845795476,0,-12.5231143783,0
0.388,-1.72845795478,0,-12.5231143782,0
0.389,-1.7284579548,0,-12.5231143782,0
0.39,-1.72845795482,0,-12.5231143781,0
0.391,-1.72845795484,0,-12.5231143781,0
0.392,-1.72845795486,0,-12.523114378,0
0.393,-1.72845795488,0,-12.523114378,0
0.394,-1.7284579549,0,-12.5231143779,0
0.395,-1.72845795492,0,-12.5231143778,0
0.396,-1.72845795494,0,-12.5231143778,0
0.397,-1.72845795496,0,-12.5231143777,0
0.398,-1.72845795498,0,-12.5231143777,0
0.399,-1.728457955,0,-12.5231143776,0
0.4,-1.72845795502,0,-12.5231143776,0
0.401,-1.72845795504,0,-12.5231143775,0
0.402,-1.72845795506,0,-12.5231143774,0
0.403,-1.72845795508,0,-12.5231143774,0
0.404,-1.7284579551,0,-12.5231143773,0
0.405,-1.72845795512,0,-12.5231143773,0
0.406,-1.72845795514,0,-12.5231143772,0
0.407,-1.72845795516,0,-12.5231143772,0
0.408,-1.72845795518,0,-12.5231143771,0
0.409,-1.7284579552,0,-12.523114377,0
0.41,-1.72845795522,0,-12.523114377,0
0.411,-1.72845795524,0,-12.5231143769,0
0.412,-1.72845795526,0,-12.5231143769,0
0.413,-1.72845795528,0,-12.5231143768,0
0.414,-1.7284579553,0,-12.5231143767,0
0.415,-1.72845795532,0,-12.5231143767,0
0.416,-1.72845795534,0,-12.5231143766,0
0.417,-1.72845795536,0,-12.5231143766,0
0.418,-1.72845795538,0,-12.5231143765,0
0.419,-1.7284579554,0,-12.5231143765,0
0.42,-1.72845795542,0,-12.5231143764,0
0.421,-1.72845795544,0,-12.5231143763,0
0.422,-1.72845795546,0,-12.5231143763,0
0.423,-1.72845795548,0,-12.5231143762,0
0.424,-1.7284579555,0,-12.5231143762,0
0.425,-1.72845795552,0,-12.5231143761,0
0.426,-1.72845795554,0,-12.5231143761,0
0.427,-1.72845795556,0,-12.523114376,0
0.428,-1.72845795558,0,-12.5231143759,0
0.429,-1.7284579556,0,-12.5231143759,0
0.43,-1.72845795562,0,-12.5231143758,0
0.431,-1.72845795564,0,-12.5231143758,0
0.432,-1.72845795566,0,-12.5231143757,0
0.433,-1.72845795568,0,-12.5231143757,0
0.434,-1.7284579557,0,-12.5231143756,0
0.435,-1.72845795572,0,-12.5231143755,0
0.436,-1.72845795574,0,-12.5231143755,0
0.437,-1.72845795576,0,-12.5231143754,0
0.438,-1.72845795578,0,-12.5231143754,0
0.439,-1.72845795581,0,-12.5231143753,0
0.44,-1.72845795583,0,-12.5231143753,0
0.441,-1.72845795585,0,-12.5231143752,0
0.442,-1.72845795587,0,-12.5231143751,0
0.443,-1.72845795589,0,-12.5231143751,0
0.444,-1.72845795591,0,-12.523114375,0
0.445,-1.72845795593,0,-12.523114375,0
0.446,-1.72845795595,0,-12.5231143749,0
0.447,-1.72845795597,0,-12.5231143749,0
0.448,-1.72845795599,0,-12.5231143748,0
0.449,-1.72845795601,0,-12.5231143747,0
0.45,-1.72845795603,0,-12.5231143747,0
0.451,-1.72845795605,0,-12.5231143746,0
0.452,-1.72845795607,0,-12.5231143746,0
0.453,-1.72845795609,0,-12.5231143745,0
0.454,-1.72845795611,0,-12.5231143744,0
0.455,-1.72845795613,0,-12.5231143744,0
0.456,-1.72845795615,0,-12.5231143743,0
0.457,-1.72845795617,0,-12.5231143743,0
0.458,-1.72845795619,0,-12.5231143742,0
0.459,-1.72845795621,0,-12.5231143742,0
0.46,-1.72845795623,0,-12.5231143741,0
0.461,-1.72845795625,0,-12.523114374,0
0.462,-1.72845795627,0,-12.523114374,0
0.463,-1.72845795629,0,-12.5231143739,0
0.464,-1.72845795631,0,-12.5231143739,0
0.465,-1.72845795633,0,-12.5231143738,0
0.466,-1.72845795635,0,-12.5231143738,0
0.467,-1.72845795637,0,-12.5231143737,0
0.468,-1.72845795639,0,-12.5231143736,0
0.469,-1.72845795641,0,-12.5231143736,0
0.47,-1.72845795643,0,-12.5231143735,0
0.471,-1.72845795645,0,-12.5231143735,0
0.472,-1.72845795647,0,-12.5231143734,0
0.473,-1.72845795649,0,-12.5231143734,0
0.474,-1.72845795651,0,-12.5231143733,0
0.475,-1.72845795653,0,-12.5231143732,0
0.476,-1.72845795655,0,-12.5231143732,0
0.477,-1.72845795657,0,-12.5231143731,0
0.478,-1.72845795659,0,-12.5231143731,0
0.479,-1.72845795661,0,-12.523114373,0
0.48,-1.72845795663,0,-12.523114373,0
0.481,-1.72845795665,0,-12.5231143729,0
0.482,-1.72845795667,0,-12.5231143728,0
0.483,-1.72845795669,0,-12.5231143728,0
0.484,-1.72845795671,0,-12.5231143727,0
0.485,-1.72845795673,0,-12.5231143727,0
0.486,-1.72845795675,0,-12.5231143726,0
0.487,-1.72845795677,0,-12.5231143726,0
0.488,-1.72845795679,0,-12.5231143725,0
0.489,-1.72845795681,0,-12.5231143724,0
0.49,-1.72845795683,0,-12.5231143724,0
0.491,-1.72845795685,0,-12.5231143723,0
0.492,-1.72845795687,0,-12.5231143723,0
0.493,-1.72845795689,0,-12.5231143722,0
0.494,-1.72845795691,0,-12.5231143721,0
0.495,-1.72845795693,0,-12.5231143721,0
0.496,-1.72845795695,0,-12.523114372,0
0.497,-1.72845795697,0,-12.523114372,0
0.498,-1.72845795699,0,-12.5231143719,0
0.499,-1.72845795701,0,-12.5231143719,0
0.5,-1.72845795703,0,-12.5231143718,0
0.501,-1.72845795705,0,-12.5231143717,0
0.502,-1.72845795707,0,-12.5231143717,0
0.503,-1.72845795709,0,-12.5231143716,0
0.504,-1.72845795711,0,-12.5231143716,0
0.505,-1.72845795713,0,-12.5231143715,0
0.506,-1.72845795715,0,-12.5231143715,0
0.507,-1.72845795717,0,-12.5231143714,0
0.508,-1.72845795719,0,-12.5231143713,0
0.509,-1.72845795721,0,-12.5231143713,0
0.51,-1.72845795724,0,-12.5231143712,0
0.511,-1.72845795726,0,-12.5231143712,0
0.512,-1.72845795728,0,-12.5231143711,0
0.513,-1.7284579573,0,-12.5231143711,0
0.514,-1.72845795732,0,-12.523114371,0
0.515,-1.72845795734,0,-12.5231143709,0
0.516,-1.72845795736,0,-12.5231143709,0
0.517,-1.72845795738,0,-12.5231143708,0
0.518,-1.7284579574,0,-12.5231143708,0
0.519,-1.72845795742,0,-12.5231143707,0
0.52,-1.72845795744,0,-12.5231143707,0
0.521,-1.72845795746,0,-12.5231143706,0
0.522,-1.72845795748,0,-12.5231143705,0
0.523,-1.7284579575,0,-12.5231143705,0
0.524,-1.72845795752,0,-12.5231143704,0
0.525,-1.72845795754,0,-12.5231143704,0
0.526,-1.72845795756,0,-12.5231143703,0
0.527,-1.72845795758,0,-12.5231143703,0
0.528,-1.7284579576,0,-12.5231143702,0
0.529,-1.72845795762,0,-12.5231143701,0
0.53,-1.72845795764,0,-12.5231143701,0
0.531,-1.72845795766,0,-12.52311437,0
0.532,-1.72845795768,0,-12.52311437,0
0.533,-1.7284579577,0,-12.5231143699,0
0.534,-1.72845795772,0,-12.5231143698,0
0.535,-1.72845795774,0,-12.5231143698,0
0.536,-1.72845795776,0,-12.5231143697,0
0.537,-1.72845795778,0,-12.5231143697,0
0.538,-1.7284579578,0,-12.5231143696,0
0.539,-1.72845795782,0,-12.5231143696,0
0.54,-1.72845795784,0,-12.5231143695,0
0.541,-1.72845795786,0,-12.5231143694,0
0.542,-1.72845795788,0,-12.5231143694,0
0.543,-1.7284579579,0,-12.5231143693,0
0.544,-1.72845795792,0,-12.5231143693,0
0.545,-1.72845795794,0,-12.5231143692,0
0.546,-1.72845795796,0,-12.5231143692,0
0.547,-1.72845795798,0,-12.5231143691,0
0.548,-1.728457958,0,-12.523114369,0
0.549,-1.72845795802,0,-12.523114369,0
0.55,-1.72845795804,0,-12.5231143689,0
0.551,-1.72845795806,0,-12.5231143689,0
0.552,-1.72845795808,0,-12.5231143688,0
0.553,-1.7284579581,0,-12.5231143688,0
0.554,-1.72845795812,0,-12.5231143687,0
0.555,-1.72845795814,0,-12.5231143686,0
0.556,-1.72845795816,0,-12.5231143686,0
0.557,-1.72845795818,0,-12.5231143685,0
0.558,-1.7284579582,0,-12.5231143685,0
0.559,-1.72845795822,0,-12.5231143684,0
0.56,-1.72845795824,0,-12.5231143684,0
0.561,-1.72845795826,0,-12.5231143683,0
0.562,-1.72845795828,0,-12.5231143682,0
0.563,-1.7284579583,0,-12.5231143682,0
0.564,-1.72845795832,0,-12.5231143681,0
0.565,-1.72845795834,0,-12.5231143681,0
0.566,-1.72845795836,0,-12.523114368,0
0.567,-1.72845795838,0,-12.523114368,0
0.568,-1.7284579584,0,-12.5231143679,0
0.569,-1.72845795842,0,-12.5231143678,0
0.57,-1.72845795844,0,-12.5231143678,0
0.571,-1.72845795846,0,-12.5231143677,0
0.572,-1.72845795848,0,-12.5231143677,0
0.573,-1.7284579585,0,-12.5231143676,0
0.574,-1.72845795852,0,-12.5231143675,0
0.575,-1.72845795854,0,-12.5231143675,0
0.576,-1.72845795856,0,-12.5231143674,0
0.577,-1.72845795858,0,-12.5231143674,0
0.578,-1.7284579586,0,-12.5231143673,0
0.579,-1.72845795862,0,-12.5231143673,0
0.58,-1.72845795865,0,-12.5231143672,0
0.581,-1.72845795867,0,-12.5231143671,0
0.582,-1.72845795869,0,-12.5231143671,0
0.583,-1.72845795871,0,-12.523114367,0
