%time,Position1,Effort1,Position2,Effort2
0.06,-1.565201769,0,-0.001879479,0
0.061,-1.565201769,0,-0.001879479,0
0.062,-1.565201769,0,-0.001879479,0
0.063,-1.565201769,0,-0.001879479,0
0.064,-1.565201769,0,-0.001879479,0
0.065,-1.565201769,0,-0.001879479,0
0.066,-1.565201769,0,-0.001879479,0
0.067,-1.565201769,0,-0.001879479,0
0.068,-1.565201769,0,-0.001879479,0
0.069,-1.565201769,0.096715927,-0.001879479,0
0.07,-1.565201769,0.096715927,-0.001879479,0
0.071,-1.565201769,0.096715927,-0.001879479,0
0.072,-1.565201769,1.285897374,-0.001879479,0
0.073,-1.565201769,1.285897374,-0.001879479,0
0.074,-1.565198305,1.285897374,-0.001885014,0
0.075,-1.565191446,1.285897374,-0.001895863,0
0.076,-1.565181256,1.285897374,-0.001911813,0
0.077,-1.565167799,1.285897374,-0.001932658,0
0.078,-1.565151135,1.285897374,-0.001958198,0
0.079,-1.565131325,1.285897374,-0.001988243,0
0.08,-1.565108425,3.338613987,-0.002022607,0
0.081,-1.565082492,3.338613987,-0.002061112,0
0.082,-1.56504591,3.338613987,-0.00211837,0
0.083,-1.564998907,3.338613987,-0.002193638,0
0.084,-1.564941699,3.338613987,-0.002286199,0
0.085,-1.564874498,3.338613987,-0.002395361,0
0.086,-1.564797508,3.338613987,-0.002520456,0
0.087,-1.564710925,3.338613987,-0.002660842,0
0.088,-1.564614942,5.4995327,-0.002815896,0
0.089,-1.564509741,5.4995327,-0.002985019,0
0.09,-1.564395504,5.4995327,-0.003167634,0
0.091,-1.56426433,5.4995327,-0.003378746,0
0.092,-1.564116571,5.4995327,-0.00361721,0
0.093,-1.563952564,5.4995327,-0.00388192,0
0.094,-1.563772638,5.4995327,-0.004171809,0
0.095,-1.56357711,5.4995327,-0.00448585,0
0.096,-1.563366286,5.4995327,-0.00482305,0
0.097,-1.563140463,7.875814915,-0.005182451,0
0.098,-1.56289993,7.875814915,-0.005563129,0
0.099,-1.562636088,7.875814915,-0.005981309,0
0.1,-1.562349408,7.875814915,-0.006435462,0
0.101,-1.562040344,7.875814915,-0.006924115,0
0.102,-1.561709339,7.875814915,-0.007445844,0
0.103,-1.561356816,7.875814915,-0.007999279,0
0.104,-1.560983191,10.57774258,-0.008583095,0
0.105,-1.560588861,10.57774258,-0.009196017,0
0.106,-1.560174214,10.57774258,-0.009836811,0
0.107,-1.559729533,10.57774258,-0.010523749,0
0.108,-1.55925541,11.7669239,-0.011254925,0
0.109,-1.558752415,11.7669239,-0.012028498,0
0.11,-1.558221105,11.7669239,-0.012842695,0
0.111,-1.557657572,11.7669239,-0.013704368,0
0.112,-1.557062439,11.7669239,-0.014611531,0
0.113,-1.556436304,11.7669239,-0.015562267,0
0.114,-1.55577975,11.7669239,-0.016554727,0
0.115,-1.555093339,11.7669239,-0.017587128,0
0.116,-1.554377617,13.06222725,-0.018657748,0
0.117,-1.553633113,13.06222725,-0.019764929,0
0.118,-1.552860339,13.06222725,-0.020907066,0
0.119,-1.552054954,13.06222725,-0.022091943,0
0.12,-1.551217548,13.06222725,-0.023317703,0
0.121,-1.550348694,13.06222725,-0.024582556,0
0.122,-1.549448946,13.06222725,-0.025884775,0
0.123,-1.548518842,13.06222725,-0.027222692,0
0.124,-1.547558904,14.35961056,-0.0285947,0
0.125,-1.546569636,14.35961056,-0.029999247,0
0.126,-1.545551529,14.35961056,-0.031434836,0
0.127,-1.544500214,14.35961056,-0.032909362,0
0.128,-1.543416261,14.35961056,-0.034421067,0
0.129,-1.542300225,14.35961056,-0.035968252,0
0.13,-1.541152641,14.35961056,-0.037549281,0
0.131,-1.539974032,14.35961056,-0.039162572,0
0.132,-1.538764902,15.00778198,-0.040806602,0
0.133,-1.537525741,15.00778198,-0.042479899,0
0.134,-1.536254607,15.00778198,-0.044185708,0
0.135,-1.534952015,15.00778198,-0.045922477,0
0.136,-1.533618468,15.43954945,-0.047688707,0
0.137,-1.532254451,15.43954945,-0.049482953,0
0.138,-1.530860439,15.43954945,-0.05130382,0
0.139,-1.529435278,15.43954945,-0.053153069,0
0.14,-1.527979451,15.43954945,-0.055029279,0
0.141,-1.526493427,15.43954945,-0.05693108,0
0.142,-1.524977661,15.43954945,-0.058857149,0
0.143,-1.523432595,15.43954945,-0.06080621,0
0.144,-1.521858658,15.87131691,-0.062777032,0
0.145,-1.52025627,15.87131691,-0.064768426,0
0.146,-1.518625835,15.87131691,-0.066779246,0
0.147,-1.516966138,15.87131691,-0.068811489,0
0.148,-1.5152776,15.87131691,-0.070863965,0
0.149,-1.513560629,15.87131691,-0.072935526,0
0.15,-1.511815625,15.87131691,-0.075025066,0
0.151,-1.510042973,15.87131691,-0.077131515,0
0.152,-1.508243051,15.87131691,-0.079253841,0
0.153,-1.506416226,15.87131691,-0.081391051,0
0.154,-1.504562855,15.87131691,-0.083542183,0
0.155,-1.502683284,15.87131691,-0.085706312,0
0.156,-1.500777854,15.87131691,-0.087882542,0
0.157,-1.498846895,15.87131691,-0.090070012,0
0.158,-1.496890727,15.87131691,-0.09226789,0
0.159,-1.494909665,15.87131691,-0.094475371,0
0.16,-1.492904015,16.30412674,-0.096691681,0
0.161,-1.490874074,16.30412674,-0.098916072,0
0.162,-1.488820136,16.30412674,-0.101147823,0
0.163,-1.48674087,16.30412674,-0.103389338,0
0.164,-1.484636591,16.30412674,-0.105639824,0
0.165,-1.482507607,16.30412674,-0.107898514,0
0.166,-1.480354215,16.30412674,-0.110164669,0
0.167,-1.478176709,16.30412674,-0.112437576,0
0.168,-1.475975372,16.30412674,-0.114716545,0
0.169,-1.473750483,16.30412674,-0.117000913,0
0.17,-1.471502315,16.30412674,-0.119290039,0
0.171,-1.469231134,16.30412674,-0.121583304,0
0.172,-1.466937199,16.19592285,-0.123880113,0
0.173,-1.464620764,16.19592285,-0.126179888,0
0.174,-1.462282078,16.19592285,-0.128482076,0
0.175,-1.459921788,16.19592285,-0.130785367,0
0.176,-1.457540122,16.19592285,-0.133089275,0
0.177,-1.455137305,16.19592285,-0.135393331,0
0.178,-1.452713556,16.19592285,-0.137697082,0
0.179,-1.450269093,16.19592285,-0.140000092,0
0.18,-1.447804126,16.19592285,-0.142301939,0
0.181,-1.445318863,16.19592285,-0.144602217,0
0.182,-1.442813508,16.19592285,-0.146900536,0
0.183,-1.440288261,16.19592285,-0.149196515,0
0.184,-1.437743318,16.19592285,-0.151489792,0
0.185,-1.435178874,16.19592285,-0.153780014,0
0.186,-1.432595117,16.19592285,-0.156066843,0
0.187,-1.429992234,16.19592285,-0.158349951,0
0.188,-1.427370408,16.19592285,-0.160629024,0
0.189,-1.424729822,16.19592285,-0.162903757,0
0.19,-1.422070651,16.19592285,-0.165173857,0
0.191,-1.419393071,16.19592285,-0.167439042,0
0.192,-1.416697255,16.19592285,-0.16969904,0
0.193,-1.413983373,16.19592285,-0.171953587,0
0.194,-1.411251591,16.19592285,-0.174202432,0
0.195,-1.408502075,16.19592285,-0.176445329,0
0.196,-1.405734988,16.19592285,-0.178682044,0
0.197,-1.40295049,16.19592285,-0.180912351,0
0.198,-1.400148739,16.19592285,-0.183136031,0
0.199,-1.397329893,16.19592285,-0.185352875,0
0.2,-1.394494105,16.19592285,-0.187562679,0
0.201,-1.391641528,16.19592285,-0.189765249,0
0.202,-1.388772313,16.19592285,-0.191960398,0
0.203,-1.38588661,16.19592285,-0.194147944,0
0.204,-1.382984564,16.19592285,-0.196327714,0
0.205,-1.380066323,16.19592285,-0.198499541,0
0.206,-1.377132031,16.19592285,-0.200663262,0
0.207,-1.374181829,16.19592285,-0.202818724,0
0.208,-1.371215859,16.30412674,-0.204965778,-0.31103909
0.209,-1.368234262,16.30412674,-0.20710428,-0.31103909
0.21,-1.365237175,16.30412674,-0.209234093,-0.31103909
0.211,-1.362222144,16.30412674,-0.211363961,-0.31103909
0.212,-1.359189398,16.30412674,-0.213493427,-0.31103909
0.213,-1.356139164,16.30412674,-0.21562205,-0.31103909
0.214,-1.353071663,16.30412674,-0.217749406,-0.31103909
0.215,-1.349987111,16.30412674,-0.219875085,-0.31103909
0.216,-1.346885721,16.30412674,-0.221998694,-0.31103909
0.217,-1.343767703,16.30412674,-0.224119854,-0.31103909
0.218,-1.340633262,16.30412674,-0.226238198,-0.31103909
0.219,-1.3374826,16.73589325,-0.228353375,-0.418200701
0.22,-1.334315913,16.73589325,-0.230465046,-0.418200701
0.221,-1.331133398,16.73589325,-0.232572885,-0.418200701
0.222,-1.327932902,16.73589325,-0.234682391,-0.418200701
0.223,-1.324714678,16.73589325,-0.236793039,-0.418200701
0.224,-1.321478974,16.73589325,-0.238904323,-0.418200701
0.225,-1.318226031,16.73589325,-0.241015754,-0.418200701
0.226,-1.314956089,16.73589325,-0.243126862,-0.418200701
0.227,-1.311669378,16.73589325,-0.245237197,-0.418200701
0.228,-1.308366128,17.16869926,-0.247346321,-0.418200701
0.229,-1.305046563,17.16869926,-0.249453815,-0.418200701
0.23,-1.3017109,17.16869926,-0.251559275,-0.418200701
0.231,-1.298357765,17.16869926,-0.253665335,-0.418200701
0.232,-1.294987404,17.16869926,-0.2557715,-0.418200701
0.233,-1.291600058,17.16869926,-0.257877292,-0.418200701
0.234,-1.288195965,17.16869926,-0.259982253,-0.418200701
0.235,-1.284775357,17.16869926,-0.262085942,-0.418200701
0.236,-1.281338461,18.68040657,-0.264187932,-0.526402712
0.237,-1.277885501,18.68040657,-0.266287814,-0.526402712
0.238,-1.274416696,18.68040657,-0.268385194,-0.526402712
0.239,-1.27092596,18.68040657,-0.270492998,-0.526402712
0.24,-1.267413658,18.68040657,-0.272610338,-0.526402712
0.241,-1.263880144,18.68040657,-0.274736359,-0.526402712
0.242,-1.260325762,18.68040657,-0.276870239,-0.526402712
0.243,-1.25675085,19.1132164,-0.279011181,-0.526402712
0.244,-1.253155737,19.1132164,-0.281158421,-0.526402712
0.245,-1.249540745,19.1132164,-0.283311221,-0.526402712
0.246,-1.245904603,19.1132164,-0.285471868,-0.526402712
0.247,-1.242247651,19.1132164,-0.287639556,-0.526402712
0.248,-1.238570225,19.76242638,-0.289813511,-0.526402712
0.249,-1.234872649,19.76242638,-0.291992985,-0.526402712
0.25,-1.231155242,19.76242638,-0.294177257,-0.526402712
0.251,-1.227415941,19.76242638,-0.296370116,-0.526402712
0.252,-1.223655102,19.76242638,-0.298570715,-0.526402712
0.253,-1.219873072,19.76242638,-0.300778236,-0.526402712
0.254,-1.216070192,19.76242638,-0.302991891,-0.526402712
0.255,-1.212246793,19.76242638,-0.305210921,-0.526402712
0.256,-1.208403198,20.40955734,-0.307434594,-0.526402712
0.257,-1.204539723,20.40955734,-0.309662206,-0.526402712
0.258,-1.200656679,20.40955734,-0.311893077,-0.526402712
0.259,-1.196752006,20.40955734,-0.314130999,-0.526402712
0.26,-1.192826052,20.40955734,-0.316375164,-0.526402712
0.261,-1.188879156,20.40955734,-0.318624793,-0.526402712
0.262,-1.18491165,20.40955734,-0.320879135,-0.526402712
0.263,-1.180923857,20.40955734,-0.323137467,-0.526402712
0.264,-1.176916093,21.1659317,-0.325399093,-0.526402712
0.265,-1.172888668,21.1659317,-0.32766334,-0.526402712
0.266,-1.168841884,21.1659317,-0.329929564,-0.526402712
0.267,-1.164773285,21.1659317,-0.332202309,-0.526402712
0.268,-1.160683221,21.1659317,-0.334480768,-0.526402712
0.269,-1.156572032,21.1659317,-0.336764165,-0.526402712
0.27,-1.152440052,21.1659317,-0.33905175,-0.526402712
0.271,-1.148287606,21.1659317,-0.341342802,-0.526402712
0.272,-1.144115013,21.7059021,-0.343636626,-0.634604692
0.273,-1.139922584,21.7059021,-0.345932552,-0.634604692
0.274,-1.135710623,21.7059021,-0.348229936,-0.634604692
0.275,-1.131476734,21.7059021,-0.350534569,-0.634604692
0.276,-1.127221278,22.03050804,-0.352845606,-0.634604692
0.277,-1.12294461,22.03050804,-0.355162233,-0.634604692
0.278,-1.118647072,22.03050804,-0.357483666,-0.634604692
0.279,-1.114327826,22.03050804,-0.359811347,-0.634604692
0.28,-1.109987226,22.03050804,-0.362144461,-0.634604692
0.281,-1.105625619,22.03050804,-0.364482222,-0.634604692
0.282,-1.101243342,22.03050804,-0.366823872,-0.634604692
0.283,-1.096840725,23.21968842,-0.369168683,-0.634604692
0.284,-1.092418091,23.21968842,-0.371515952,-0.634604692
0.285,-1.087975756,23.21968842,-0.373865003,-0.634604692
0.286,-1.083509731,23.21968842,-0.376223193,-0.634604692
0.287,-1.079020412,23.21968842,-0.378589572,-0.634604692
0.288,-1.074508182,23.21968842,-0.380963228,-0.634604692
0.289,-1.069973417,23.21968842,-0.383343278,-0.634604692
0.29,-1.065416483,23.21968842,-0.385728874,-0.634604692
0.291,-1.060837737,23.75965881,-0.388119199,-0.742806673
0.292,-1.056237529,23.75965881,-0.390513466,-0.742806673
0.293,-1.05161353,23.75965881,-0.392917243,-0.742806673
0.294,-1.046966143,23.75965881,-0.395329557,-0.742806673
0.295,-1.042295759,23.75965881,-0.39774947,-0.742806673
0.296,-1.03760276,23.75965881,-0.400176076,-0.742806673
0.297,-1.032887521,23.75965881,-0.402608504,-0.742806673
0.298,-1.028150405,23.75965881,-0.405045916,-0.742806673
0.299,-1.023391769,23.75965881,-0.407487502,-0.742806673
0.3,-1.018611958,23.75965881,-0.409932484,-0.742806673
0.301,-1.013811314,23.75965881,-0.412380112,-0.742806673
0.302,-1.008990166,23.75965881,-0.414829664,-0.742806673
0.303,-1.00414884,25.05496216,-0.417280446,-0.851008654
0.304,-0.999287651,25.05496216,-0.419731788,-0.851008654
0.305,-0.99440691,25.05496216,-0.422183048,-0.851008654
0.306,-0.989501563,25.05496216,-0.424644862,-0.851008654
0.307,-0.984572031,25.05496216,-0.427116193,-0.851008654
0.308,-0.979618725,25.05496216,-0.429596041,-0.851008654
0.309,-0.974642045,25.05496216,-0.432083441,-0.851008654
0.31,-0.969642381,25.05496216,-0.434577465,-0.851008654
0.311,-0.964620113,25.70417213,-0.437077219,-0.851008654
0.312,-0.959575614,25.70417213,-0.439581841,-0.851008654
0.313,-0.954509246,25.70417213,-0.442090502,-0.851008654
0.314,-0.949419046,25.70417213,-0.444606664,-0.851008654
0.315,-0.944305408,25.70417213,-0.447129386,-0.851008654
0.316,-0.939168717,25.70417213,-0.449657761,-0.851008654
0.317,-0.934009347,25.70417213,-0.452190916,-0.851008654
0.318,-0.928827666,25.70417213,-0.454728011,-0.851008654
0.319,-0.923624031,26.67695045,-0.457268236,-0.958170235
0.32,-0.91839879,26.67695045,-0.459810812,-0.958170235
0.321,-0.913152285,26.67695045,-0.462354988,-0.958170235
0.322,-0.907880692,26.67695045,-0.464909007,-0.958170235
0.323,-0.902584434,26.67695045,-0.467471822,-0.958170235
0.324,-0.897263924,26.67695045,-0.470042427,-0.958170235
0.325,-0.891919563,26.67695045,-0.472619852,-0.958170235
0.326,-0.886551743,26.67695045,-0.475203163,-0.958170235
0.327,-0.881160846,27.64868736,-0.477791461,-0.958170235
0.328,-0.875747244,27.64868736,-0.480383879,-0.958170235
0.329,-0.870307859,27.64868736,-0.482985861,-0.958170235
0.33,-0.864843118,27.64868736,-0.485596349,-0.958170235
0.331,-0.859353434,28.08149719,-0.488214324,-0.958170235
0.332,-0.853839214,28.08149719,-0.490838805,-0.958170235
0.333,-0.848300853,28.08149719,-0.493468847,-0.958170235
0.334,-0.842737204,28.08149719,-0.496106319,-0.958170235
0.335,-0.837148677,28.08149719,-0.498750234,-0.958170235
0.336,-0.831535667,28.08149719,-0.501399637,-0.958170235
0.337,-0.825898561,28.08149719,-0.504053611,-0.958170235
0.338,-0.820237737,28.08149719,-0.506711274,-0.958170235
0.339,-0.814553562,28.5132618,-0.509371774,-1.066372156
0.34,-0.808846396,28.5132618,-0.512034294,-1.066372156
0.341,-0.803116589,28.5132618,-0.514698045,-1.066372156
0.342,-0.797362275,28.5132618,-0.517367627,-1.066372156
0.343,-0.791583845,28.5132618,-0.520042108,-1.066372156
0.344,-0.785781678,28.5132618,-0.522720588,-1.066372156
0.345,-0.779956144,28.5132618,-0.525402203,-1.066372156
0.346,-0.774107604,28.5132618,-0.52808612,-1.066372156
0.347,-0.768236411,28.5132618,-0.530771537,-1.066372156
0.348,-0.762342909,28.5132618,-0.533457685,-1.066372156
0.349,-0.756427432,28.5132618,-0.536143822,-1.066372156
0.35,-0.750490309,28.5132618,-0.538829234,-1.066372156
0.351,-0.744531859,28.5132618,-0.541513237,-1.066372156
0.352,-0.738552394,28.5132618,-0.544195171,-1.066372156
0.353,-0.732552218,28.5132618,-0.546874404,-1.066372156
0.354,-0.72653163,28.5132618,-0.549550328,-1.066372156
0.355,-0.720490921,28.5132618,-0.552222358,-1.066372156
0.356,-0.714430373,28.5132618,-0.554889933,-1.066372156
0.357,-0.708350266,28.5132618,-0.557552516,-1.066372156
0.358,-0.70225087,28.5132618,-0.560209591,-1.066372156
0.359,-0.69613245,28.5132618,-0.562860662,-1.066372156
0.36,-0.689995267,28.5132618,-0.565505256,-1.066372156
0.361,-0.683839574,28.5132618,-0.568142917,-1.066372156
0.362,-0.677665619,28.5132618,-0.570773211,-1.066372156
0.363,-0.671473645,28.5132618,-0.57339572,-1.066372156
0.364,-0.665263889,28.5132618,-0.576010046,-1.066372156
0.365,-0.659036583,28.5132618,-0.578615809,-1.066372156
0.366,-0.652791956,28.5132618,-0.581212643,-1.066372156
0.367,-0.64653023,28.62146378,-0.583800202,-1.390978217
0.368,-0.640251622,28.62146378,-0.586378154,-1.390978217
0.369,-0.633956347,28.62146378,-0.588946181,-1.390978217
0.37,-0.627642246,28.62146378,-0.591512279,-1.390978217
0.371,-0.621309601,28.62146378,-0.594075869,-1.390978217
0.372,-0.614958685,28.62146378,-0.596636397,-1.390978217
0.373,-0.608589765,28.62146378,-0.599193333,-1.390978217
0.374,-0.602203101,28.62146378,-0.601746166,-1.390978217
0.375,-0.595798948,28.62146378,-0.60429441,-1.390978217
0.376,-0.589377555,28.62146378,-0.606837597,-1.390978217
0.377,-0.582939163,28.62146378,-0.609375281,-1.390978217
0.378,-0.576484011,28.62146378,-0.611907034,-1.390978217
0.379,-0.570012329,28.62146378,-0.614432447,-1.390978217
0.38,-0.563524343,28.62146378,-0.616951129,-1.390978217
0.381,-0.557020274,28.62146378,-0.619462708,-1.390978217
0.382,-0.550500337,28.62146378,-0.621966828,-1.390978217
0.383,-0.543964743,28.62146378,-0.624463149,-1.390978217
0.384,-0.537413698,28.62146378,-0.626951347,-1.390978217
0.385,-0.530847402,28.62146378,-0.629431115,-1.390978217
0.386,-0.524266053,28.62146378,-0.631902159,-1.390978217
0.387,-0.517669842,28.62146378,-0.634364202,-1.390978217
0.388,-0.511058957,28.62146378,-0.636816977,-1.390978217
0.389,-0.504433581,28.62146378,-0.639260236,-1.390978217
0.39,-0.497793893,28.62146378,-0.641693739,-1.390978217
0.391,-0.491140069,28.62146378,-0.644117261,-1.390978217
0.392,-0.48447228,28.62146378,-0.646530591,-1.390978217
0.393,-0.477790694,28.62146378,-0.648933528,-1.390978217
0.394,-0.471095473,28.62146378,-0.651325883,-1.390978217
0.395,-0.464386778,28.62146378,-0.653707477,-1.390978217
0.396,-0.457664766,28.62146378,-0.656078144,-1.390978217
0.397,-0.450929589,28.62146378,-0.658437729,-1.390978217
0.398,-0.444181397,28.62146378,-0.660786084,-1.390978217
0.399,-0.437420336,28.62146378,-0.663123073,-1.390978217
0.4,-0.430646549,28.62146378,-0.665448571,-1.390978217
0.401,-0.423860176,28.62146378,-0.667762459,-1.390978217
0.402,-0.417061352,28.62146378,-0.67006463,-1.390978217
0.403,-0.410250212,28.72966576,-0.672354984,-2.04019022
0.404,-0.403426887,28.72966576,-0.67463343,-2.04019022
0.405,-0.396591503,28.72966576,-0.676899885,-2.04019022
0.406,-0.389740018,28.72966576,-0.679169661,-2.04019022
0.407,-0.382872682,28.72966576,-0.681442173,-2.04019022
0.408,-0.37598974,28.72966576,-0.683716861,-2.04019022
0.409,-0.369091428,28.72966576,-0.685993186,-2.04019022
0.41,-0.362177976,28.72966576,-0.688270633,-2.04019022
0.411,-0.355249608,28.72966576,-0.690548708,-2.363755703
0.412,-0.348306542,28.72966576,-0.692826937,-2.363755703
0.413,-0.341347112,28.72966576,-0.695112174,-2.363755703
0.414,-0.334371583,28.72966576,-0.697403743,-2.363755703
0.415,-0.327380213,28.72966576,-0.699700994,-2.687321186
0.416,-0.320373251,28.72966576,-0.702003304,-2.687321186
0.417,-0.313350939,28.72966576,-0.704310072,-2.687321186
0.418,-0.306311648,28.72966576,-0.706627997,-2.687321186
0.419,-0.299255665,28.72966576,-0.708956286,-2.687321186
0.42,-0.292183269,28.72966576,-0.711294176,-2.687321186
0.421,-0.285094729,28.72966576,-0.713640932,-2.687321186
0.422,-0.277990307,28.72966576,-0.71599585,-2.687321186
0.423,-0.270870256,28.40610123,-0.71835825,-3.011927128
0.424,-0.263734822,28.40610123,-0.720727479,-3.011927128
0.425,-0.256584243,28.40610123,-0.723102911,-3.011927128
0.426,-0.249417987,28.40610123,-0.725489338,-3.011927128
0.427,-0.242236315,28.40610123,-0.727886019,-3.011927128
0.428,-0.23503948,28.40610123,-0.730292239,-3.011927128
0.429,-0.227827729,28.40610123,-0.732707311,-3.011927128
0.43,-0.220601298,28.40610123,-0.735130576,-3.011927128
0.431,-0.213360417,25.48880959,-0.737561397,-3.335492849
0.432,-0.206105308,25.48880959,-0.739999164,-3.335492849
0.433,-0.198845952,25.48880959,-0.742426829,-3.335492849
0.434,-0.191580561,25.48880959,-0.744851661,-3.335492849
0.435,-0.184309225,25.48880959,-0.747273535,-3.335492849
0.436,-0.169749066,25.48880959,-0.752107949,-3.335492849
0.437,-0.162460406,25.48880959,-0.754520275,-3.335492849
0.438,-0.155166129,22.46331406,-0.756929219,-3.551896811
0.439,-0.147866311,22.46331406,-0.759334693,-3.551896811
0.44,-0.14056102,22.46331406,-0.761736615,-3.551896811
0.441,-0.133259199,22.46331406,-0.764122815,-3.551896811
0.442,-0.125960773,16.51948929,-0.766493758,-4.200068474
0.443,-0.118665671,16.51948929,-0.768849901,-4.200068474
0.444,-0.111373823,16.51948929,-0.771191686,-4.200068474
0.445,-0.104101326,16.51948929,-0.773500807,-4.200068474
0.446,-0.096847882,16.51948929,-0.775778571,-4.200068474
0.447,-0.089613202,16.51948929,-0.778026243,-4.200068474
0.448,-0.082397001,16.51948929,-0.780245045,-4.200068474
0.449,-0.075199006,16.51948929,-0.782436166,-4.200068474
0.45,-0.068018948,10.68490505,-0.784600757,-4.631835461
0.451,-0.060856567,10.68490505,-0.786739934,-4.631835461
0.452,-0.053711608,10.68490505,-0.788854782,-4.631835461
0.453,-0.046600774,10.68490505,-0.790923769,-4.631835461
0.454,-0.03952357,10.68490505,-0.792948908,-4.631835461
0.455,-0.032479513,10.68490505,-0.794932143,-4.631835461
0.456,-0.025468133,10.68490505,-0.796875358,-4.631835461
0.457,-0.018488974,10.68490505,-0.798780376,-4.631835461
0.458,-0.011541592,5.606693745,-0.800648963,-4.631835461
0.459,-0.004625553,5.606693745,-0.802482828,-4.631835461
0.46,0.002242803,5.606693745,-0.804256056,-4.631835461
0.461,0.009064161,5.606693745,-0.805971349,-4.631835461
0.462,0.015839191,5.606693745,-0.807631318,-4.631835461
0.463,0.022568539,5.606693745,-0.80923849,-4.631835461
0.464,0.029252838,5.606693745,-0.810795308,-4.631835461
0.465,0.035892701,5.606693745,-0.812304136,-4.631835461
0.466,0.042488726,3.446815968,-0.813767263,-4.523633957
0.467,0.049041494,3.446815968,-0.815186904,-4.523633957
0.468,0.055551572,3.446815968,-0.816565202,-4.523633957
0.469,0.062011823,3.446815968,-0.817890292,-4.523633957
0.47,0.068422915,2.582240343,-0.819164706,-4.415431976
0.471,0.0747855,2.582240343,-0.820390897,-4.415431976
0.472,0.081100209,2.582240343,-0.821571235,-4.415431976
0.473,0.08736424,2.582240343,-0.822701064,-4.415431976
0.474,0.093578253,2.582240343,-0.823782852,-4.415431976
0.475,0.099742895,2.582240343,-0.82481899,-4.415431976
0.476,0.105858794,2.582240343,-0.82581179,-4.415431976
0.477,0.111926563,2.582240343,-0.826763489,-4.415431976
0.478,0.117946799,1.069493413,-0.827676252,-4.091866493
0.479,0.123920084,1.069493413,-0.828552175,-4.091866493
0.48,0.129846985,1.069493413,-0.829393285,-4.091866493
0.481,0.135721365,1.069493413,-0.830186572,-4.091866493
0.482,0.141543891,1.069493413,-0.830934448,-4.091866493
0.483,0.147315209,1.069493413,-0.831639245,-4.091866493
0.484,0.153035953,1.069493413,-0.832303221,-4.091866493
0.485,0.158706738,1.069493413,-0.832928558,-4.091866493
0.486,0.164328164,0.529523909,-0.833517367,-3.875462055
0.487,0.169900819,0.529523909,-0.834071691,-3.875462055
0.488,0.175425272,0.529523909,-0.834593508,-3.875462055
0.489,0.180899162,0.529523909,-0.835077251,-3.875462055
0.49,0.18632309,0.529523909,-0.835525014,-3.875462055
0.491,0.191697645,0.529523909,-0.83593882,-3.875462055
0.492,0.197023399,0.529523909,-0.836320628,-3.875462055
