%time,position1,effort1,position2,effort2
0.044,-1.40007508984,0,-0.0803255773464,0
0.045,-1.40007508983,0,-0.080325577393,0
0.046,-1.40007508983,0,-0.0803255774396,0
0.047,-1.40007508982,0,-0.0803255774862,0
0.048,-1.40007508981,0,-0.0803255775328,0
0.049,-1.4000750898,0,-0.0803255775794,0
0.05,-1.40007508979,0,-0.080325577626,0
0.051,-1.40007508979,0,-0.0803255776726,0
0.052,-1.40007508978,0,-0.0803255777192,0
0.053,-1.40007508977,0,-0.0803255777658,0
0.054,-1.40007508976,0,-0.0803255778124,0
0.055,-1.40007508976,0,-0.0803255778589,0
0.056,-1.40007508975,0,-0.0803255779055,0
0.057,-1.40007508974,0,-0.0803255779521,0
0.058,-1.40007508973,0,-0.0803255779987,0
0.059,-1.40007508973,0,-0.0803255780453,0
0.06,-1.40007508972,0,-0.0803255780919,0
0.061,-1.40007508971,0,-0.0803255781385,0
0.062,-1.4000750897,0,-0.0803255781851,0
0.063,-1.4000750897,0,-0.0803255782317,0
0.064,-1.40007508969,0,-0.0803255782783,0
0.065,-1.40007508968,0,-0.0803255783249,0
0.066,-1.40007508967,0,-0.0803255783715,0
0.067,-1.40007508967,0,-0.0803255784181,0
0.068,-1.40007508966,0,-0.0803255784647,0
0.069,-1.40007508965,0,-0.0803255785113,0
0.07,-1.40007508964,0,-0.0803255785579,0
0.071,-1.40007508964,0,-0.0803255786045,0
0.072,-1.40007508963,0,-0.0803255786511,0
0.073,-1.40007508962,0,-0.0803255786977,0
0.074,-1.40007508961,0,-0.0803255787443,0
0.075,-1.40007508961,0,-0.0803255787909,0
0.076,-1.4000750896,0,-0.0803255788375,0
0.077,-1.40007508959,0,-0.0803255788841,0
0.078,-1.40007508958,0,-0.0803255789307,0
0.079,-1.40007508957,0,-0.0803255789773,0
0.08,-1.40007508957,0,-0.0803255790239,0
0.081,-1.40007508956,0,-0.0803255790705,0
0.082,-1.40007508955,0,-0.0803255791171,0
0.083,-1.40007508954,0,-0.0803255791637,0
0.084,-1.40007508954,0,-0.0803255792103,0
0.085,-1.40007508953,0,-0.0803255792568,0
0.086,-1.40007508952,0,-0.0803255793034,0
0.087,-1.40007508951,0,-0.08032557935,0
0.088,-1.40007508951,0,-0.0803255793966,0
0.089,-1.4000750895,0,-0.0803255794432,0
0.09,-1.40007508949,0,-0.0803255794898,0
0.091,-1.40007508948,0,-0.0803255795364,0
0.092,-1.40007508948,0,-0.080325579583,0
0.093,-1.40007508947,0,-0.0803255796296,0
0.094,-1.40007508946,0,-0.0803255796762,0
0.095,-1.40007508945,0,-0.0803255797228,0
0.096,-1.40007508945,0,-0.0803255797694,0
0.097,-1.40007508944,0,-0.080325579816,0
0.098,-1.40007508943,0,-0.0803255798626,0
0.099,-1.40007508942,0,-0.0803255799092,0
0.1,-1.40007508942,0,-0.0803255799558,0
0.101,-1.40007508941,0,-0.0803255800024,0
0.102,-1.4000750894,0,-0.080325580049,0
0.103,-1.40007508939,0,-0.0803255800956,0
0.104,-1.40007508939,0,-0.0803255801422,0
0.105,-1.40007508938,0,-0.0803255801888,0
0.106,-1.40007508937,0,-0.0803255802354,0
0.107,-1.40007508936,0,-0.080325580282,0
0.108,-1.40007508935,0,-0.0803255803286,0
0.109,-1.40007508935,0,-0.0803255803752,0
0.11,-1.40007508934,0,-0.0803255804218,0
0.111,-1.40007508933,0,-0.0803255804684,0
0.112,-1.40007508932,0,-0.080325580515,0
0.113,-1.40007508932,0,-0.0803255805616,0
0.114,-1.40007508931,0,-0.0803255806081,0
0.115,-1.4000750893,0,-0.0803255806547,0
0.116,-1.40007508929,0,-0.0803255807013,0
0.117,-1.40007508929,0,-0.0803255807479,0
0.118,-1.40007508928,0,-0.0803255807945,0
0.119,-1.40007508927,0,-0.0803255808411,0
0.12,-1.40007508926,0,-0.0803255808877,0
0.121,-1.40007508926,0,-0.0803255809343,0
0.122,-1.40007508925,0,-0.0803255809809,0
0.123,-1.40007508924,0,-0.0803255810275,0
0.124,-1.40007508923,0,-0.0803255810741,0
0.125,-1.40007508923,0,-0.0803255811207,0
0.126,-1.40007508922,0,-0.0803255811673,0
0.127,-1.40007508921,0,-0.0803255812139,0
0.128,-1.4000750892,0,-0.0803255812605,0
0.129,-1.4000750892,0,-0.0803255813071,0
0.13,-1.40007508919,0,-0.0803255813537,0
0.131,-1.40007508918,0,-0.0803255814003,0
0.132,-1.40007508917,0,-0.0803255814469,0
0.133,-1.40007508916,0,-0.0803255814935,0
0.134,-1.40007508916,0,-0.0803255815401,0
0.135,-1.40007508915,0,-0.0803255815867,0
0.136,-1.40007508914,0,-0.0803255816333,0
0.137,-1.40007508913,0,-0.0803255816799,0
0.138,-1.40007508913,0,-0.0803255817265,0
0.139,-1.40007508912,0,-0.0803255817731,0
0.14,-1.40007508911,0,-0.0803255818197,0
0.141,-1.4000750891,0,-0.0803255818663,0
0.142,-1.4000750891,0,-0.0803255819129,0
0.143,-1.40007508909,0,-0.0803255819595,0
0.144,-1.40007508908,0,-0.080325582006,0
0.145,-1.40007508907,0,-0.0803255820526,0
0.146,-1.40007508907,0,-0.0803255820992,0
0.147,-1.40007508906,0,-0.0803255821458,0
0.148,-1.40007508905,0,-0.0803255821924,0
0.149,-1.40007508904,0,-0.080325582239,0
0.15,-1.40007508904,0,-0.0803255822856,0
0.151,-1.40007508903,0,-0.0803255823322,0
0.152,-1.40007508902,0,-0.0803255823788,0
0.153,-1.40007508901,0,-0.0803255824254,0
0.154,-1.40007508901,0,-0.080325582472,0
0.155,-1.400075089,0,-0.0803255825186,0
0.156,-1.40007508899,0,-0.0803255825652,0
0.157,-1.40007508898,0,-0.0803255826118,0
0.158,-1.40007508898,0,-0.0803255826584,0
0.159,-1.40007508897,0,-0.080325582705,0
0.16,-1.40007508896,0,-0.0803255827516,0
0.161,-1.40007508895,0,-0.0803255827982,0
0.162,-1.40007508894,0,-0.0803255828448,0
0.163,-1.40007508894,0,-0.0803255828914,0
0.164,-1.40007508893,0,-0.080325582938,0
0.165,-1.40007508892,0,-0.0803255829846,0
0.166,-1.40007508891,0,-0.0803255830312,0
0.167,-1.40007508891,0,-0.0803255830778,0
0.168,-1.4000750889,0,-0.0803255831244,0
0.169,-1.40007508889,0,-0.080325583171,0
0.17,-1.40007508888,0,-0.0803255832176,0
0.171,-1.40007508888,0,-0.0803255832642,0
0.172,-1.40007508887,0,-0.0803255833108,0
0.173,-1.40007508886,0,-0.0803255833574,0
0.174,-1.40007508885,0,-0.0803255834039,0
0.175,-1.40007508885,0,-0.0803255834505,0
0.176,-1.40007508884,0,-0.0803255834971,0
0.177,-1.40007508883,0,-0.0803255835437,0
0.178,-1.40007508882,0,-0.0803255835903,0
0.179,-1.40007508882,0,-0.0803255836369,0
0.18,-1.40007508881,0,-0.0803255836835,0
0.181,-1.4000750888,0,-0.0803255837301,0
0.182,-1.40007508879,0,-0.0803255837767,0
0.183,-1.40007508879,0,-0.0803255838233,0
0.184,-1.40007508878,0,-0.0803255838699,0
0.185,-1.40007508877,0,-0.0803255839165,0
0.186,-1.40007508876,0,-0.0803255839631,0
0.187,-1.40007508875,0,-0.0803255840097,0
0.188,-1.40007508875,0,-0.0803255840563,0
0.189,-1.40007508874,0,-0.0803255841029,0
0.19,-1.40007508873,0,-0.0803255841495,0
0.191,-1.40007508872,0,-0.0803255841961,0
0.192,-1.40007508872,0,-0.0803255842427,0
0.193,-1.40007508871,0,-0.0803255842893,0
0.194,-1.4000750887,0,-0.0803255843359,0
0.195,-1.40007508869,0,-0.0803255843825,0
0.196,-1.40007508869,0,-0.0803255844291,0
0.197,-1.40007508868,0,-0.0803255844757,0
0.198,-1.40007508867,0,-0.0803255845223,0
0.199,-1.40007508866,0,-0.0803255845689,0
0.2,-1.40007508866,0,-0.0803255846155,0
0.201,-1.40007508865,0,-0.0803255846621,0
0.202,-1.40007508864,0,-0.0803255847087,0
0.203,-1.40007508863,0,-0.0803255847553,0
0.204,-1.40007508863,0,-0.0803255848018,0
0.205,-1.40007508862,0,-0.0803255848484,0
0.206,-1.40007508861,0,-0.080325584895,0
0.207,-1.4000750886,0,-0.0803255849416,0
0.208,-1.4000750886,0,-0.0803255849882,0
0.209,-1.40007508859,0,-0.0803255850348,0
0.21,-1.40007508858,0,-0.0803255850814,0
0.211,-1.40007508857,0,-0.080325585128,0
0.212,-1.40007508857,0,-0.0803255851746,0
0.213,-1.40007508856,0,-0.0803255852212,0
0.214,-1.40007508855,0,-0.0803255852678,0
0.215,-1.40007508854,0,-0.0803255853144,0
0.216,-1.40007508853,0,-0.080325585361,0
0.217,-1.40007508853,0,-0.0803255854076,0
0.218,-1.40007508852,0,-0.0803255854542,0
0.219,-1.40007508851,0,-0.0803255855008,0
0.22,-1.4000750885,0,-0.0803255855474,0
0.221,-1.4000750885,0,-0.080325585594,0
0.222,-1.40007508849,0,-0.0803255856406,0
0.223,-1.40007508848,0,-0.0803255856872,0
0.224,-1.40007508847,0,-0.0803255857338,0
0.225,-1.40007508847,0,-0.0803255857804,0
0.226,-1.40007508846,0,-0.080325585827,0
0.227,-1.40007508845,0,-0.0803255858736,0
0.228,-1.40007508844,0,-0.0803255859202,0
0.229,-1.40007508844,0,-0.0803255859668,0
0.23,-1.40007508843,0,-0.0803255860134,0
0.231,-1.40007508842,0,-0.08032558606,0
0.232,-1.40007508841,0,-0.0803255861066,0
0.233,-1.40007508841,0,-0.0803255861532,0
0.234,-1.4000750884,0,-0.0803255861997,0
0.235,-1.40007508839,0,-0.0803255862463,0
0.236,-1.40007508838,0,-0.0803255862929,0
0.237,-1.40007508838,0,-0.0803255863395,0
0.238,-1.40007508837,0,-0.0803255863861,0
0.239,-1.40007508836,0,-0.0803255864327,0
0.24,-1.40007508835,0,-0.0803255864793,0
0.241,-1.40007508835,0,-0.0803255865259,0
0.242,-1.40007508834,0,-0.0803255865725,0
0.243,-1.40007508833,0,-0.0803255866191,0
0.244,-1.40007508832,0,-0.0803255866657,0
0.245,-1.40007508831,0,-0.0803255867123,0
0.246,-1.40007508831,0,-0.0803255867589,0
0.247,-1.4000750883,0,-0.0803255868055,0
0.248,-1.40007508829,0,-0.0803255868521,0
0.249,-1.40007508828,0,-0.0803255868987,0
0.25,-1.40007508828,0,-0.0803255869453,0
0.251,-1.40007508827,0,-0.0803255869919,0
0.252,-1.40007508826,0,-0.0803255870385,0
0.253,-1.40007508825,0,-0.0803255870851,0
0.254,-1.40007508825,0,-0.0803255871317,0
0.255,-1.40007508824,0,-0.0803255871783,0
0.256,-1.40007508823,0,-0.0803255872249,0
0.257,-1.40007508822,0,-0.0803255872715,0
0.258,-1.40007508822,0,-0.0803255873181,0
0.259,-1.40007508821,0,-0.0803255873647,0
0.26,-1.4000750882,0,-0.0803255874113,0
0.261,-1.40007508819,0,-0.0803255874579,0
0.262,-1.40007508819,0,-0.0803255875045,0
0.263,-1.40007508818,0,-0.0803255875511,0
0.264,-1.40007508817,0,-0.0803255875976,0
0.265,-1.40007508816,0,-0.0803255876442,0
0.266,-1.40007508816,0,-0.0803255876908,0
0.267,-1.40007508815,0,-0.0803255877374,0
0.268,-1.40007508814,0,-0.080325587784,0
0.269,-1.40007508813,0,-0.0803255878306,0
0.27,-1.40007508812,0,-0.0803255878772,0
0.271,-1.40007508812,0,-0.0803255879238,0
0.272,-1.40007508811,0,-0.0803255879704,0
0.273,-1.4000750881,0,-0.080325588017,0
0.274,-1.40007508809,0,-0.0803255880636,0
0.275,-1.40007508809,0,-0.0803255881102,0
0.276,-1.40007508808,0,-0.0803255881568,0
0.277,-1.40007508807,0,-0.0803255882034,0
0.278,-1.40007508806,0,-0.08032558825,0
0.279,-1.40007508806,0,-0.0803255882966,0
0.28,-1.40007508805,0,-0.0803255883432,0
0.281,-1.40007508804,0,-0.0803255883898,0
0.282,-1.40007508803,0,-0.0803255884364,0
0.283,-1.40007508803,0,-0.080325588483,0
0.284,-1.40007508802,0,-0.0803255885296,0
0.285,-1.40007508801,0,-0.0803255885762,0
0.286,-1.400075088,0,-0.0803255886228,0
0.287,-1.400075088,0,-0.0803255886694,0
0.288,-1.40007508799,0,-0.080325588716,0
0.289,-1.40007508798,0,-0.0803255887626,0
0.29,-1.40007508797,0,-0.0803255888092,0
0.291,-1.40007508797,0,-0.0803255888558,0
0.292,-1.40007508796,0,-0.0803255889024,0
0.293,-1.40007508795,0,-0.0803255889489,0
0.294,-1.40007508794,0,-0.0803255889955,0
0.295,-1.40007508794,0,-0.0803255890421,0
0.296,-1.40007508793,0,-0.0803255890887,0
0.297,-1.40007508792,0,-0.0803255891353,0
0.298,-1.40007508791,0,-0.0803255891819,0
0.299,-1.4000750879,0,-0.0803255892285,0
0.3,-1.4000750879,0,-0.0803255892751,0
0.301,-1.40007508789,0,-0.0803255893217,0
0.302,-1.40007508788,0,-0.0803255893683,0
0.303,-1.40007508787,0,-0.0803255894149,0
0.304,-1.40007508787,0,-0.0803255894615,0
0.305,-1.40007508786,0,-0.0803255895081,0
0.306,-1.40007508785,0,-0.0803255895547,0
0.307,-1.40007508784,0,-0.0803255896013,0
0.308,-1.40007508784,0,-0.0803255896479,0
0.309,-1.40007508783,0,-0.0803255896945,0
0.31,-1.40007508782,0,-0.0803255897411,0
0.311,-1.40007508781,0,-0.0803255897877,0
0.312,-1.40007508781,0,-0.0803255898343,0
0.313,-1.4000750878,0,-0.0803255898809,0
0.314,-1.40007508779,0,-0.0803255899275,0
0.315,-1.40007508778,0,-0.0803255899741,0
0.316,-1.40007508778,0,-0.0803255900207,0
0.317,-1.40007508777,0,-0.0803255900673,0
0.318,-1.40007508776,0,-0.0803255901139,0
0.319,-1.40007508775,0,-0.0803255901605,0
0.32,-1.40007508775,0,-0.0803255902071,0
0.321,-1.40007508774,0,-0.0803255902537,0
0.322,-1.40007508773,0,-0.0803255903003,0
0.323,-1.40007508772,0,-0.0803255903468,0
0.324,-1.40007508772,0,-0.0803255903934,0
0.325,-1.40007508771,0,-0.08032559044,0
0.326,-1.4000750877,0,-0.0803255904866,0
0.327,-1.40007508769,0,-0.0803255905332,0
0.328,-1.40007508768,0,-0.0803255905798,0
0.329,-1.40007508768,0,-0.0803255906264,0
0.33,-1.40007508767,0,-0.080325590673,0
0.331,-1.40007508766,0,-0.0803255907196,0
0.332,-1.40007508765,0,-0.0803255907662,0
0.333,-1.40007508765,0,-0.0803255908128,0
0.334,-1.40007508764,0,-0.0803255908594,0
0.335,-1.40007508763,0,-0.080325590906,0
0.336,-1.40007508762,0,-0.0803255909526,0
0.337,-1.40007508762,0,-0.0803255909992,0
0.338,-1.40007508761,0,-0.0803255910458,0
0.339,-1.4000750876,0,-0.0803255910924,0
0.34,-1.40007508759,0,-0.080325591139,0
0.341,-1.40007508759,0,-0.0803255911856,0
0.342,-1.40007508758,0,-0.0803255912322,0
0.343,-1.40007508757,0,-0.0803255912788,0
0.344,-1.40007508756,0,-0.0803255913254,0
0.345,-1.40007508756,0,-0.080325591372,0
0.346,-1.40007508755,0,-0.0803255914186,0
0.347,-1.40007508754,0,-0.0803255914652,0
0.348,-1.40007508753,0,-0.0803255915118,0
0.349,-1.40007508753,0,-0.0803255915584,0
0.35,-1.40007508752,0,-0.080325591605,0
0.351,-1.40007508751,0,-0.0803255916516,0
0.352,-1.4000750875,0,-0.0803255916982,0
0.353,-1.40007508749,0,-0.0803255917447,0
0.354,-1.40007508749,0,-0.0803255917913,0
0.355,-1.40007508748,0,-0.0803255918379,0
0.356,-1.40007508747,0,-0.0803255918845,0
0.357,-1.40007508746,0,-0.0803255919311,0
0.358,-1.40007508746,0,-0.0803255919777,0
0.359,-1.40007508745,0,-0.0803255920243,0
0.36,-1.40007508744,0,-0.0803255920709,0
0.361,-1.40007508743,0,-0.0803255921175,0
0.362,-1.40007508743,0,-0.0803255921641,0
0.363,-1.40007508742,0,-0.0803255922107,0
0.364,-1.40007508741,0,-0.0803255922573,0
0.365,-1.4000750874,0,-0.0803255923039,0
0.366,-1.4000750874,0,-0.0803255923505,0
0.367,-1.40007508739,0,-0.0803255923971,0
0.368,-1.40007508738,0,-0.0803255924437,0
0.369,-1.40007508737,0,-0.0803255924903,0
0.37,-1.40007508737,0,-0.0803255925369,0
0.371,-1.40007508736,0,-0.0803255925835,0
0.372,-1.40007508735,0,-0.0803255926301,0
0.373,-1.40007508734,0,-0.0803255926767,0
0.374,-1.40007508734,0,-0.0803255927233,0
0.375,-1.40007508733,0,-0.0803255927699,0
0.376,-1.40007508732,0,-0.0803255928165,0
0.377,-1.40007508731,0,-0.0803255928631,0
0.378,-1.40007508731,0,-0.0803255929097,0
0.379,-1.4000750873,0,-0.0803255929563,0
0.38,-1.40007508729,0,-0.0803255930029,0
0.381,-1.40007508728,0,-0.0803255930495,0
0.382,-1.40007508727,0,-0.0803255930961,0
0.383,-1.40007508727,0,-0.0803255931426,0
0.384,-1.40007508726,0,-0.0803255931892,0
0.385,-1.40007508725,0,-0.0803255932358,0
0.386,-1.40007508724,0,-0.0803255932824,0
0.387,-1.40007508724,0,-0.080325593329,0
0.388,-1.40007508723,0,-0.0803255933756,0
0.389,-1.40007508722,0,-0.0803255934222,0
0.39,-1.40007508721,0,-0.0803255934688,0
0.391,-1.40007508721,0,-0.0803255935154,0
0.392,-1.4000750872,0,-0.080325593562,0
0.393,-1.40007508719,0,-0.0803255936086,0
0.394,-1.40007508718,0,-0.0803255936552,0
0.395,-1.40007508718,0,-0.0803255937018,0
0.396,-1.40007508717,0,-0.0803255937484,0
0.397,-1.40007508716,0,-0.080325593795,0
0.398,-1.40007508715,0,-0.0803255938416,0
0.399,-1.40007508715,0,-0.0803255938882,0
0.4,-1.40007508714,0,-0.0803255939348,0
0.401,-1.40007508713,0,-0.0803255939814,0
0.402,-1.40007508712,0,-0.080325594028,0
0.403,-1.40007508712,0,-0.0803255940746,0
0.404,-1.40007508711,0,-0.0803255941212,0
0.405,-1.4000750871,0,-0.0803255941678,0
0.406,-1.40007508709,0,-0.0803255942144,0
0.407,-1.40007508709,0,-0.080325594261,0
0.408,-1.40007508708,0,-0.0803255943076,0
0.409,-1.40007508707,0,-0.0803255943542,0
0.41,-1.40007508706,0,-0.0803255944008,0
0.411,-1.40007508705,0,-0.0803255944474,0
0.412,-1.40007508705,0,-0.080325594494,0
0.413,-1.40007508704,0,-0.0803255945405,0
0.414,-1.40007508703,0,-0.0803255945871,0
0.415,-1.40007508702,0,-0.0803255946337,0
0.416,-1.40007508702,0,-0.0803255946803,0
0.417,-1.40007508701,0,-0.0803255947269,0
0.418,-1.400075087,0,-0.0803255947735,0
0.419,-1.40007508699,0,-0.0803255948201,0
0.42,-1.40007508699,0,-0.0803255948667,0
0.421,-1.40007508698,0,-0.0803255949133,0
0.422,-1.40007508697,0,-0.0803255949599,0
0.423,-1.40007508696,0,-0.0803255950065,0
0.424,-1.40007508696,0,-0.0803255950531,0
0.425,-1.40007508695,0,-0.0803255950997,0
0.426,-1.40007508694,0,-0.0803255951463,0
0.427,-1.40007508693,0,-0.0803255951929,0
0.428,-1.40007508693,0,-0.0803255952395,0
0.429,-1.40007508692,0,-0.0803255952861,0
0.43,-1.40007508691,0,-0.0803255953327,0
0.431,-1.4000750869,0,-0.0803255953793,0
0.432,-1.4000750869,0,-0.0803255954259,0
0.433,-1.40007508689,0,-0.0803255954725,0
0.434,-1.40007508688,0,-0.0803255955191,0
0.435,-1.40007508687,0,-0.0803255955657,0
0.436,-1.40007508686,0,-0.0803255956123,0
0.437,-1.40007508686,0,-0.0803255956589,0
0.438,-1.40007508685,0,-0.0803255957055,0
0.439,-1.40007508684,0,-0.0803255957521,0
0.44,-1.40007508683,0,-0.0803255957987,0
0.441,-1.40007508683,0,-0.0803255958453,0
0.442,-1.40007508682,0,-0.0803255958919,0
0.443,-1.40007508681,0,-0.0803255959384,0
0.444,-1.4000750868,0,-0.080325595985,0
0.445,-1.4000750868,0,-0.0803255960316,0
0.446,-1.40007508679,0,-0.0803255960782,0
0.447,-1.40007508678,0,-0.0803255961248,0
0.448,-1.40007508677,0,-0.0803255961714,0
0.449,-1.40007508677,0,-0.080325596218,0
0.45,-1.40007508676,0,-0.0803255962646,0
0.451,-1.40007508675,0,-0.0803255963112,0
0.452,-1.40007508674,0,-0.0803255963578,0
0.453,-1.40007508674,0,-0.0803255964044,0
0.454,-1.40007508673,0,-0.080325596451,0
0.455,-1.40007508672,0,-0.0803255964976,0
0.456,-1.40007508671,0,-0.0803255965442,0
0.457,-1.40007508671,0,-0.0803255965908,0
0.458,-1.4000750867,0,-0.0803255966374,0
0.459,-1.40007508669,0,-0.080325596684,0
0.46,-1.40007508668,0,-0.0803255967306,0
0.461,-1.40007508668,0,-0.0803255967772,0
0.462,-1.40007508667,0,-0.0803255968238,0
0.463,-1.40007508666,0,-0.0803255968704,0
0.464,-1.40007508665,0,-0.080325596917,0
0.465,-1.40007508664,0,-0.0803255969636,0
0.466,-1.40007508664,0,-0.0803255970102,0
0.467,-1.40007508663,0,-0.0803255970568,0
0.468,-1.40007508662,0,-0.0803255971034,0
0.469,-1.40007508661,0,-0.08032559715,0
0.47,-1.40007508661,0,-0.0803255971966,0
0.471,-1.4000750866,0,-0.0803255972432,0
0.472,-1.40007508659,0,-0.0803255972898,0
0.473,-1.40007508658,0,-0.0803255973363,0
0.474,-1.40007508658,0,-0.0803255973829,0
0.475,-1.40007508657,0,-0.0803255974295,0
0.476,-1.40007508656,0,-0.0803255974761,0
0.477,-1.40007508655,0,-0.0803255975227,0
0.478,-1.40007508655,0,-0.0803255975693,0
0.479,-1.40007508654,0,-0.0803255976159,0
0.48,-1.40007508653,0,-0.0803255976625,0
0.481,-1.40007508652,0,-0.0803255977091,0
0.482,-1.40007508652,0,-0.0803255977557,0
0.483,-1.40007508651,0,-0.0803255978023,0
0.484,-1.4000750865,0,-0.0803255978489,0
0.485,-1.40007508649,0,-0.0803255978955,0
0.486,-1.40007508649,0,-0.0803255979421,0
0.487,-1.40007508648,0,-0.0803255979887,0
0.488,-1.40007508647,0,-0.0803255980353,0
0.489,-1.40007508646,0,-0.0803255980819,0
0.49,-1.40007508645,0,-0.0803255981285,0
0.491,-1.40007508645,0,-0.0803255981751,0
0.492,-1.40007508644,0,-0.0803255982217,0
0.493,-1.40007508643,0,-0.0803255982683,0
0.494,-1.40007508642,0,-0.0803255983149,0
0.495,-1.40007508642,0,-0.0803255983615,0
0.496,-1.40007508641,0,-0.0803255984081,0
0.497,-1.4000750864,0,-0.0803255984547,0
0.498,-1.40007508639,0,-0.0803255985013,0
0.499,-1.40007508639,0,-0.0803255985479,0
0.5,-1.40007508638,0,-0.0803255985945,0
0.501,-1.40007508637,0,-0.0803255986411,0
0.502,-1.40007508636,0,-0.0803255986876,0
0.503,-1.40007508636,0,-0.0803255987342,0
0.504,-1.40007508635,0,-0.0803255987808,0
0.505,-1.40007508634,0,-0.0803255988274,0
0.506,-1.40007508633,0,-0.080325598874,0
0.507,-1.40007508633,0,-0.0803255989206,0
0.508,-1.40007508632,0,-0.0803255989672,0
0.509,-1.40007508631,0,-0.0803255990138,0
0.51,-1.4000750863,0,-0.0803255990604,0
0.511,-1.4000750863,0,-0.080325599107,0
0.512,-1.40007508629,0,-0.0803255991536,0
0.513,-1.40007508628,0,-0.0803255992002,0
0.514,-1.40007508627,0,-0.0803255992468,0
0.515,-1.40007508627,0,-0.0803255992934,0
0.516,-1.40007508626,0,-0.08032559934,0
0.517,-1.40007508625,0,-0.0803255993866,0
0.518,-1.40007508624,0,-0.0803255994332,0
0.519,-1.40007508623,0,-0.0803255994798,0
0.52,-1.40007508623,0,-0.0803255995264,0
0.521,-1.40007508622,0,-0.080325599573,0
0.522,-1.4000750862,0,-0.0803255996662,0
0.523,-1.4000750862,0,-0.0803255997128,0
0.524,-1.40007508619,0,-0.0803255997594,0
0.525,-1.40007508618,0,-0.080325599806,0
0.526,-1.40007508617,0,-0.0803255998526,0
0.527,-1.40007508617,0,-0.0803255998992,0
0.528,-1.40007508616,0,-0.0803255999458,0
0.529,-1.40007508615,0,-0.0803255999924,0
0.53,-1.40007508614,0,-0.080325600039,0
0.531,-1.40007508614,0,-0.0803256000856,0
0.532,-1.40007508613,0,-0.0803256001321,0
0.533,-1.40007508612,0,-0.0803256001787,0
0.534,-1.40007508611,0,-0.0803256002253,0
0.535,-1.40007508611,0,-0.0803256002719,0
0.536,-1.4000750861,0,-0.0803256003185,0
0.537,-1.40007508609,0,-0.0803256003651,0
0.538,-1.40007508608,0,-0.0803256004117,0
0.539,-1.40007508608,0,-0.0803256004583,0
0.54,-1.40007508607,0,-0.0803256005049,0
0.541,-1.40007508606,0,-0.0803256005515,0
0.542,-1.40007508605,0,-0.0803256005981,0
0.543,-1.40007508605,0,-0.0803256006447,0
0.544,-1.40007508604,0,-0.0803256006913,0
0.545,-1.40007508603,0,-0.0803256007379,0
0.546,-1.40007508602,0,-0.0803256007845,0
0.547,-1.40007508601,0,-0.0803256008311,0
0.548,-1.40007508601,0,-0.0803256008777,0
0.549,-1.400075086,0,-0.0803256009243,0
0.55,-1.40007508599,0,-0.0803256009709,0
0.551,-1.40007508598,0,-0.0803256010175,0
0.552,-1.40007508598,0,-0.0803256010641,0
0.553,-1.40007508597,0,-0.0803256011107,0
0.554,-1.40007508596,0,-0.0803256011573,0
0.555,-1.40007508595,0,-0.0803256012039,0
0.556,-1.40007508595,0,-0.0803256012505,0
0.557,-1.40007508594,0,-0.0803256012971,0
0.558,-1.40007508593,0,-0.0803256013437,0
0.559,-1.40007508592,0,-0.0803256013903,0
0.56,-1.40007508592,0,-0.0803256014369,0
