%time,Position1,Effort1,Position2,Effort2
0.105,-1.56520177215,0,-0.00187946964269,0
0.106,-1.56520177215,0,-0.00187946964489,0
0.107,-1.56520177215,0,-0.00187946964709,0
0.108,-1.56520177215,0,-0.00187946964929,0
0.109,-1.56520177215,0,-0.00187946965149,0
0.11,-1.56520177215,0,-0.00187946965369,0
0.111,-1.56520177215,0,-0.00187946965589,0
0.112,-1.56520177215,0,-0.00187946965809,0
0.113,-1.56520177215,0,-0.00187946966029,0
0.114,-1.56520177215,0,-0.00187946966249,0
0.115,-1.56520177215,0,-0.00187946966469,0
0.116,-1.56520177215,0,-0.00187946966689,0
0.117,-1.56520177215,0,-0.00187946966909,0
0.118,-1.56520177214,0,-0.00187946967129,0
0.119,-1.56520177214,0,-0.00187946967349,0
0.12,-1.56520177214,0,-0.00187946967569,0
0.121,-1.56520177214,0,-0.00187946967789,0
0.122,-1.56520177214,0,-0.00187946968009,0
0.123,-1.56520177214,0,-0.0018794696823,0
0.124,-1.56520177214,0,-0.00187946968449,0
0.125,-1.56520177214,0,-0.0018794696867,0
0.126,-1.56520177214,0,-0.00187946968889,0
0.127,-1.56520177214,0,-0.0018794696911,0
0.128,-1.56520177214,0,-0.0018794696933,0
0.129,-1.56520177214,0,-0.0018794696955,0
0.13,-1.56520177214,0,-0.0018794696977,0
0.131,-1.56520177213,0,-0.0018794696999,0
0.132,-1.56520177213,0,-0.0018794697021,0
0.133,-1.56520177213,0,-0.0018794697043,0
0.134,-1.56520177213,0,-0.0018794697065,0
0.135,-1.56520177213,0,-0.0018794697087,0
0.136,-1.56520177213,0,-0.0018794697109,0
0.137,-1.56520177213,0,-0.0018794697131,0
0.138,-1.56520177213,0,-0.0018794697153,0
0.139,-1.56520177213,0,-0.0018794697175,0
0.14,-1.56520177213,0,-0.0018794697197,0
0.141,-1.56520177213,0,-0.0018794697219,0
0.142,-1.56520177213,0,-0.0018794697241,0
0.143,-1.56520177213,0,-0.0018794697263,0
0.144,-1.56520177212,0,-0.0018794697285,0
0.145,-1.56520177212,0,-0.0018794697307,0
0.146,-1.56520177212,0,-0.0018794697329,0
0.147,-1.56520177212,0,-0.0018794697351,0
0.148,-1.56520177212,0,-0.0018794697373,0
0.149,-1.56520177212,0,-0.0018794697395,0
0.15,-1.56520177212,0,-0.0018794697417,0
0.151,-1.56520177212,0,-0.0018794697439,0
0.152,-1.56520177212,0,-0.0018794697461,0
0.153,-1.56520177212,0,-0.0018794697483,0
0.154,-1.56520177212,0,-0.0018794697505,0
0.155,-1.56520177212,0,-0.0018794697527,0
0.156,-1.56520177212,0,-0.0018794697549,0
0.157,-1.56520177211,0,-0.0018794697571,0
0.158,-1.56520177211,0,-0.00187946975931,0
0.159,-1.56520177211,0,-0.0018794697615,0
0.16,-1.56520177211,0,-0.0018794697637,0
0.161,-1.56520177211,0,-0.00187946976591,0
0.162,-1.56520177211,0,-0.00187946976811,0
0.163,-1.56520177211,0,-0.00187946977031,0
0.164,-1.56520177211,0,-0.00187946977691,0
0.165,-1.56520177211,0,-0.00187946977911,0
0.166,-1.56520177211,0,-0.00187946978131,0
0.167,-1.56520177211,0,-0.00187946978351,0
0.168,-1.5652017721,0,-0.00187946978571,0
0.169,-1.5652017721,0,-0.00187946978791,0
0.17,-1.5652017721,0,-0.00187946979011,0
0.171,-1.5652017721,0,-0.00187946979231,0
0.172,-1.5652017721,0,-0.00187946979451,0
0.173,-1.5652017721,0,-0.00187946979671,0
0.174,-1.5652017721,0,-0.00187946979891,0
0.175,-1.5652017721,0,-0.00187946980111,0
0.176,-1.5652017721,0,-0.00187946980331,0
0.177,-1.5652017721,0,-0.00187946980551,0
0.178,-1.5652017721,0,-0.00187946980771,0
0.179,-1.5652017721,0,-0.00187946980991,0
0.18,-1.5652017721,0,-0.00187946981211,0
0.181,-1.56520177209,0,-0.00187946981431,0
0.182,-1.56520177209,0,-0.00187946981651,0
0.183,-1.56520177209,0,-0.00187946981871,0
0.184,-1.56520177209,0,-0.00187946982091,0
0.185,-1.56520177209,0,-0.00187946982311,0
0.186,-1.56520177209,0,-0.00187946982531,0
0.187,-1.56520177209,0,-0.00187946982751,0
0.188,-1.56520177209,0,-0.00187946982971,0
0.189,-1.56520177209,0,-0.00187946983191,0
0.19,-1.56520177209,0,-0.00187946983411,0
0.191,-1.56520177209,0,-0.00187946983631,0
0.192,-1.56520177209,0,-0.00187946983851,0
0.193,-1.56520177209,0,-0.00187946984071,1.07157421112
0.194,-1.56520177208,0,-0.00187946984292,1.07157421112
0.195,-1.56520177208,0,-0.00187946984511,1.07157421112
0.196,-1.56520864205,0,-0.00185406512127,1.07157421112
0.197,-1.56522211281,0,-0.00180419266608,1.07157421112
0.198,-1.56524192469,0.745927870274,-0.00173075635519,2.47611927986
0.199,-1.56526782717,0.745927870274,-0.00163462811537,2.47611927986
0.2,-1.56529957858,0.745927870274,-0.00151664905084,2.47611927986
0.201,-1.56534427559,0.745927870274,-0.00134574660805,2.47611927986
0.202,-1.5654013613,0.745927870274,-0.00112386819171,2.47611927986
0.203,-1.56547029857,0.745927870274,-0.000852892348982,2.47611927986
0.204,-1.56555056936,0.745927870274,-0.000534631200434,2.47611927986
0.205,-1.56564167401,0.745927870274,-0.000170832785614,2.47611927986
0.206,-1.56574313061,3.33861398697,0.000236816674099,3.44785642624
0.207,-1.56585447439,3.33861398697,0.000686690592463,3.44785642624
0.208,-1.56597525708,3.33861398697,0.00117721991246,3.44785642624
0.209,-1.56610236097,3.33861398697,0.00171399353509,3.44785642624
0.21,-1.56623531468,3.33861398697,0.00229532949706,3.44785642624
0.211,-1.56637366406,3.33861398697,0.0029196053853,3.44785642624
0.212,-1.56651697158,3.33861398697,0.00358525623202,3.44785642624
0.213,-1.5666648157,5.06672477722,0.00429077248447,5.71697711945
0.214,-1.56681679036,5.06672477722,0.00503469804661,5.71697711945
0.215,-1.56697250439,5.06672477722,0.00581562839028,5.71697711945
0.216,-1.56714146898,5.06672477722,0.00667995145197,5.71697711945
0.217,-1.56732282893,5.06672477722,0.00762462541818,5.71697711945
0.218,-1.56751576,5.06672477722,0.0086467159912,5.71697711945
0.219,-1.56793318712,5.06672477722,0.0109119246089,5.71697711945
0.22,-1.56815618003,6.47231006622,0.0121496780036,8.09429931641
0.221,-1.56838773581,6.47231006622,0.0134541117427,8.09429931641
0.222,-1.56862716953,6.47231006622,0.0148227745777,8.09429931641
0.223,-1.56888569184,6.47231006622,0.0163062339515,8.09429931641
0.224,-1.56916211632,6.47231006622,0.0179002758392,8.09429931641
0.225,-1.56945529923,6.47231006622,0.0196008346821,8.09429931641
0.226,-1.56976413799,6.47231006622,0.0214039881041,8.09429931641
0.227,-1.57008756972,6.47231006622,0.0233059518213,8.09429931641
0.228,-1.57042456978,6.47231006622,0.0253030747369,8.09429931641
0.229,-1.57077415046,9.71316719055,0.0273918342152,9.39168262482
0.23,-1.57113535962,9.71316719055,0.0295688315285,9.39168262482
0.231,-1.57150727948,9.71316719055,0.0318307874711,9.39168262482
0.232,-1.5718862627,9.71316719055,0.0341856084611,9.39168262482
0.233,-1.57227136454,10.9013080597,0.0366298824154,11.4433584213
0.234,-1.57266167473,10.9013080597,0.0391603171269,11.4433584213
0.235,-1.57305631622,10.9013080597,0.0417737360277,11.4433584213
0.236,-1.57346477218,10.9013080597,0.0445129093846,11.4433584213
0.237,-1.5738857489,10.9013080597,0.0473731995585,11.4433584213
0.238,-1.57431799904,10.9013080597,0.0503501310702,11.4433584213
0.239,-1.57476031998,10.9013080597,0.0534393848539,11.4433584213
0.24,-1.57521155219,10.9013080597,0.0566367927257,11.4433584213
0.241,-1.5756705777,10.9013080597,0.0599383320606,11.4433584213
0.242,-1.57613631862,12.8468637466,0.0633401206678,12.7407426834
0.243,-1.57660773571,12.8468637466,0.0668384118577,12.7407426834
0.244,-1.57708589177,12.8468637466,0.070449962784,12.7407426834
0.245,-1.57756961712,12.8468637466,0.0741705554235,12.7407426834
0.246,-1.57805778379,12.8468637466,0.0779961185743,12.7407426834
0.247,-1.57854930411,12.8468637466,0.081922722714,12.7407426834
0.248,-1.57904312919,14.5760145187,0.0859465750519,14.3606510162
0.249,-1.57953824761,14.5760145187,0.0900640147658,14.3606510162
0.25,-1.58003368405,14.5760145187,0.0942715084161,14.3606510162
0.251,-1.58053366985,14.5760145187,0.0985960686018,14.3606510162
0.252,-1.58103698174,14.5760145187,0.103033291497,14.3606510162
0.253,-1.58154243946,14.5760145187,0.107578925905,14.3606510162
0.254,-1.58204890433,14.5760145187,0.112228867963,14.3606510162
0.255,-1.58255527766,14.5760145187,0.116979156042,14.3606510162
0.256,-1.58306049942,14.5760145187,0.121825965848,14.3606510162
0.257,-1.58356354686,15.7641563416,0.126765605697,15.8733987808
0.258,-1.58406343317,15.7641563416,0.131794511966,15.8733987808
0.259,-1.58456559008,15.7641563416,0.136940620465,15.8733987808
0.26,-1.58506876326,16.8451347351,0.142199444772,17.1697406769
0.261,-1.58557174167,16.8451347351,0.147566653524,17.1697406769
0.262,-1.58607335604,16.8451347351,0.15303806511,17.1697406769
0.263,-1.58657769305,16.8451347351,0.158636025691,17.1697406769
0.264,-1.58708337825,16.8451347351,0.164355653635,17.1697406769
0.265,-1.58758908387,16.8451347351,0.170192235572,17.1697406769
0.266,-1.58809352713,16.8451347351,0.176141220678,17.1697406769
0.267,-1.58859546867,16.8451347351,0.182198215179,17.1697406769
0.268,-1.58909371105,16.8451347351,0.188358977067,17.1697406769
0.269,-1.58958709729,18.4650440216,0.194619411013,17.8189525604
0.27,-1.59007450945,18.4650440216,0.200975563464,17.8189525604
0.271,-1.59054887744,18.4650440216,0.207412179938,17.8189525604
0.272,-1.59101387571,18.4650440216,0.213942981487,17.8189525604
0.273,-1.59146843959,18.4650440216,0.220564208853,17.8189525604
0.274,-1.59191154022,18.4650440216,0.22727223344,17.8189525604
0.275,-1.59234218328,18.4650440216,0.234063552955,17.8189525604
0.276,-1.5927594079,19.1132164001,0.240934787225,18.6824893951
0.277,-1.59316228543,19.1132164001,0.247882674143,18.6824893951
0.278,-1.59354991838,19.1132164001,0.254904065761,18.6824893951
0.279,-1.59392143938,19.1132164001,0.261995924521,18.6824893951
0.28,-1.59427964436,19.1132164001,0.269173125055,18.6824893951
0.281,-1.59462352156,19.1132164001,0.276432157562,18.6824893951
0.282,-1.59495209286,19.1132164001,0.283769635684,18.6824893951
0.283,-1.59526441258,19.1132164001,0.29118229239,18.6824893951
0.284,-1.59555956637,19.1132164001,0.298666975994,18.6824893951
0.285,-1.59583667015,19.7624263763,0.306220646326,19.6552658081
0.286,-1.59609486907,19.7624263763,0.313840371029,19.6552658081
0.287,-1.59633333652,19.7624263763,0.321523321988,19.6552658081
0.288,-1.59655557239,20.3023967743,0.329287150682,20.3044776917
0.289,-1.59676056709,20.3023967743,0.337128436589,20.3044776917
0.29,-1.5969473441,20.3023967743,0.345043881249,20.3044776917
0.291,-1.59711741361,20.3023967743,0.353043107638,20.3044776917
0.292,-1.59726971241,20.3023967743,0.36112255224,20.3044776917
0.293,-1.59740321178,20.3023967743,0.369278779183,20.3044776917
0.294,-1.59751691627,20.3023967743,0.37750847592,20.3044776917
0.295,-1.59760986255,20.3023967743,0.385808449087,20.3044776917
0.296,-1.59768111829,20.3023967743,0.3941756205,20.3044776917
0.297,-1.5977297811,20.3023967743,0.402607023303,20.3044776917
0.298,-1.59775497751,20.3023967743,0.411099798236,20.3044776917
0.299,-1.59775586198,20.3023967743,0.419651190041,20.3044776917
0.3,-1.5977323327,20.3023967743,0.428259868284,20.3044776917
0.301,-1.59768358031,20.3023967743,0.436923220114,20.3044776917
0.302,-1.59760882122,20.3023967743,0.445638728642,20.3044776917
0.303,-1.59750729674,20.3023967743,0.454403969706,20.3044776917
0.304,-1.59737827226,20.3023967743,0.463216608742,20.3044776917
0.305,-1.59722103639,20.3023967743,0.472074397755,20.3044776917
0.306,-1.5970349002,20.3023967743,0.480975172377,20.3044776917
0.307,-1.59681919644,20.3023967743,0.489916849019,20.3044776917
0.308,-1.59657327882,20.3023967743,0.498897422108,20.3044776917
0.309,-1.59629652128,20.3023967743,0.507914961415,20.3044776917
0.31,-1.5959883173,20.3023967743,0.516967609454,20.3044776917
0.311,-1.59564807923,20.3023967743,0.526053578969,20.3044776917
0.312,-1.59527523765,20.1941947937,0.535171150493,20.6280441284
0.313,-1.59486924071,20.1941947937,0.544318669983,20.6280441284
0.314,-1.59443196158,20.1941947937,0.553502955759,20.6280441284
0.315,-1.59396277666,20.1941947937,0.562722141643,20.6280441284
0.316,-1.59346108183,20.1941947937,0.571974433196,20.6280441284
0.317,-1.59292629175,20.1941947937,0.581258105096,20.6280441284
0.318,-1.59235783914,20.1941947937,0.590571498626,20.6280441284
0.319,-1.59175517415,20.1941947937,0.599913019254,20.6280441284
0.32,-1.5911177637,20.1941947937,0.6092811343,20.6280441284
0.321,-1.5904450909,20.1941947937,0.618674370688,20.6280441284
0.322,-1.58973665442,20.1941947937,0.628091312777,20.6280441284
0.323,-1.58899196799,20.1941947937,0.637530600275,20.6280441284
0.324,-1.58821055979,20.1941947937,0.64699092621,20.6280441284
0.325,-1.58739197199,20.1941947937,0.656471034989,20.6280441284
0.326,-1.58653576022,20.1941947937,0.665969720511,20.6280441284
0.327,-1.58564149309,20.1941947937,0.675485824353,20.6280441284
0.328,-1.58470875175,20.1941947937,0.685018234009,20.6280441284
0.329,-1.58373712939,20.1941947937,0.694565881205,20.6280441284
0.33,-1.58272623087,20.1941947937,0.704127740253,20.6280441284
0.331,-1.58167567227,20.1941947937,0.71370282648,20.6280441284
0.332,-1.58058508049,20.1941947937,0.723290194699,20.9526500702
0.333,-1.57945409287,20.1941947937,0.73288893774,20.9526500702
0.334,-1.57828419615,20.1941947937,0.742505395432,20.9526500702
0.335,-1.57707495593,20.1941947937,0.752138451568,20.9526500702
0.336,-1.57582595051,20.1941947937,0.76178703513,20.9526500702
0.337,-1.57453677032,20.1941947937,0.771450118496,20.9526500702
0.338,-1.57320701748,20.1941947937,0.781126715726,20.9526500702
0.339,-1.57183630535,20.1941947937,0.790815880935,20.9526500702
0.34,-1.57042425804,20.1941947937,0.800516706737,21.0598106384
0.341,-1.5689705101,20.1941947937,0.810228322755,21.0598106384
0.342,-1.56747470603,20.1941947937,0.8199498942,21.0598106384
0.343,-1.56593707544,20.1941947937,0.829682914563,21.0598106384
0.344,-1.56435725261,20.1941947937,0.839426528503,21.168012619
0.345,-1.56273488185,20.1941947937,0.849179915886,21.168012619
0.346,-1.56106961708,20.1941947937,0.85894229041,21.168012619
0.347,-1.55936168806,20.1941947937,0.868715175694,21.168012619
0.348,-1.55761073798,20.1941947937,0.878497763039,21.168012619
0.349,-1.55581641974,20.1941947937,0.888289277298,21.168012619
0.35,-1.55397839553,20.1941947937,0.898088975562,21.168012619
0.351,-1.55209633649,20.1941947937,0.907896145904,21.168012619
0.352,-1.55016992242,20.1941947937,0.917710106183,21.168012619
0.353,-1.54819884142,20.1941947937,0.927530202902,21.168012619
0.354,-1.54618278966,20.1941947937,0.937355810117,21.168012619
0.355,-1.54412147108,20.1941947937,0.947186328395,21.168012619
0.356,-1.54201459713,20.1941947937,0.957021183812,21.168012619
0.357,-1.53986188653,20.1941947937,0.966859827002,21.168012619
0.358,-1.53766306503,20.1941947937,0.976701732236,21.168012619
0.359,-1.53541786519,20.1941947937,0.986546396551,21.168012619
0.36,-1.53312602621,19.7624263763,0.996393338907,21.168012619
0.361,-1.53078729364,19.7624263763,1.00624209938,21.168012619
0.362,-1.52840141931,19.7624263763,1.0160922384,21.168012619
0.363,-1.52596952312,19.7624263763,1.025945364,21.168012619
0.364,-1.52349134581,19.7624263763,1.03580100296,21.168012619
0.365,-1.5209666347,19.7624263763,1.04565870325,21.168012619
0.366,-1.51839514352,19.7624263763,1.05551803328,21.168012619
0.367,-1.51577663223,19.7624263763,1.06537858116,21.168012619
0.368,-1.51311086681,19.7624263763,1.075239954,21.168012619
0.369,-1.51039761914,19.7624263763,1.08510177725,21.168012619
0.37,-1.50763666679,19.7624263763,1.09496369404,21.168012619
0.371,-1.50482779289,19.7624263763,1.10482536458,21.168012619
0.372,-1.50197078602,19.7624263763,1.11468646559,21.168012619
0.373,-1.49906544003,19.7624263763,1.1245466897,21.168012619
0.374,-1.49611155392,19.7624263763,1.13440574495,21.168012619
0.375,-1.49310893176,19.7624263763,1.14426335426,21.168012619
0.376,-1.49005738254,19.7624263763,1.15411925495,21.168012619
0.377,-1.48695672007,19.7624263763,1.16397319826,21.168012619
0.378,-1.48380676288,19.7624263763,1.17382494889,21.168012619
0.379,-1.48060733414,19.7624263763,1.18367428462,21.168012619
0.38,-1.47735826156,19.7624263763,1.19352099587,21.168012619
0.381,-1.47405937728,19.7624263763,1.20336488528,21.168012619
0.382,-1.47071051785,19.7624263763,1.21320576742,21.168012619
0.383,-1.46731152411,19.7624263763,1.22304346837,21.168012619
0.384,-1.46386224113,19.7624263763,1.2328778254,21.168012619
0.385,-1.46036251815,19.7624263763,1.24270868665,21.168012619
0.386,-1.45681220851,19.7624263763,1.25253591084,21.168012619
0.387,-1.4532111696,19.7624263763,1.26235936697,21.168012619
0.388,-1.44955926282,19.7624263763,1.27217893403,21.168012619
0.389,-1.44585635349,19.7624263763,1.28199450074,21.168012619
0.39,-1.44210231085,19.7624263763,1.29180596533,21.168012619
0.391,-1.43829700797,19.7624263763,1.30161323528,21.168012619
0.392,-1.43444032177,19.7624263763,1.3114162271,21.168012619
0.393,-1.43053213292,19.7624263763,1.3212148661,21.168012619
0.394,-1.42657232583,19.7624263763,1.33100908622,21.168012619
0.395,-1.42256078865,19.7624263763,1.34079882983,21.168012619
0.396,-1.41849741318,19.7624263763,1.35058404754,21.168012619
0.397,-1.41438209489,19.7624263763,1.36036469803,21.168012619
0.398,-1.41021473288,19.7624263763,1.3701407479,21.168012619
0.399,-1.40599522986,19.7624263763,1.37991217154,21.168012619
0.4,-1.40172349212,19.7624263763,1.38967895092,21.168012619
0.401,-1.39739942952,19.7624263763,1.39944107554,21.168012619
0.402,-1.39302295548,19.7624263763,1.40919854223,21.168012619
0.403,-1.38859398695,19.7624263763,1.41895135511,21.168012619
0.404,-1.38411244439,19.7624263763,1.42869952541,21.168012619
0.405,-1.3795782518,19.7624263763,1.4384430714,21.168012619
0.406,-1.37499133667,19.7624263763,1.4481820183,21.168012619
0.407,-1.37035162996,19.7624263763,1.45791639819,21.168012619
0.408,-1.36565906615,19.7624263763,1.4676462499,21.168012619
0.409,-1.36091358316,19.7624263763,1.47737161897,21.168012619
0.41,-1.35611512241,19.7624263763,1.48709255757,21.168012619
0.411,-1.35126362877,19.7624263763,1.49680912443,21.168012619
0.412,-1.34635905057,19.7624263763,1.50652138478,21.168012619
0.413,-1.34140133961,19.7624263763,1.5162294103,21.168012619
0.414,-1.33639045113,19.7624263763,1.52593327906,21.168012619
0.415,-1.33132634384,19.7624263763,1.53563307552,21.168012619
0.416,-1.32620897989,19.7624263763,1.54532889043,21.168012619
0.417,-1.32103832489,19.7624263763,1.55502082083,21.168012619
0.418,-1.3158143479,19.7624263763,1.56470897003,21.168012619
0.419,-1.31053702143,19.7624263763,1.57439344754,21.168012619
0.42,-1.30520632144,19.7624263763,1.58407436911,21.168012619
0.421,-1.29982222735,19.7624263763,1.59375185665,21.168012619
0.422,-1.29438472205,19.7624263763,1.60342603824,21.168012619
0.423,-1.28889379186,19.7624263763,1.61309704814,21.168012619
0.424,-1.28334942657,19.7624263763,1.62276502675,21.168012619
0.425,-1.27775161944,19.7624263763,1.6324301206,21.168012619
0.426,-1.27210036718,19.7624263763,1.64209248239,21.168012619
0.427,-1.26639566999,19.7624263763,1.65175227095,21.168012619
0.428,-1.26063753152,19.7624263763,1.66140965124,21.168012619
0.429,-1.25482595889,19.7624263763,1.67106479439,21.168012619
0.43,-1.24896096272,19.7624263763,1.68071787768,21.168012619
0.431,-1.24304255708,19.7624263763,1.69036908456,21.168012619
0.432,-1.23707075953,19.7624263763,1.70001860464,21.168012619
0.433,-1.23104559114,19.7624263763,1.70966663376,21.168012619
0.434,-1.22496707643,19.7624263763,1.71931337392,21.168012619
0.435,-1.21883524343,19.7624263763,1.7289590334,21.168012619
0.436,-1.21265012368,19.7624263763,1.73860382667,21.168012619
0.437,-1.2064117522,19.7624263763,1.7482479745,21.168012619
0.438,-1.20012016752,19.7624263763,1.75789170393,21.168012619
0.439,-1.19377541167,19.7624263763,1.76753524833,21.168012619
0.44,-1.1873775302,19.7624263763,1.77717884738,21.168012619
0.441,-1.18092657217,19.7624263763,1.78682274715,21.168012619
0.442,-1.17442259017,19.7624263763,1.79646720006,21.168012619
0.443,-1.1678656403,19.7624263763,1.80611246498,21.168012619
0.444,-1.16125578221,19.7624263763,1.8157588072,21.168012619
0.445,-1.15459307906,19.7624263763,1.82540649849,21.168012619
0.446,-1.14787759756,19.7624263763,1.83505581715,21.168012619
0.447,-1.14110940799,19.7624263763,1.84470704796,21.168012619
0.448,-1.13428858415,19.7624263763,1.85436048231,21.168012619
0.449,-1.12741520342,19.7624263763,1.86401641817,21.168012619
0.45,-1.12048934675,19.7624263763,1.87367516014,21.168012619
0.451,-1.11351109866,19.7624263763,1.88333701948,21.168012619
0.452,-1.10648054727,19.7624263763,1.89300231415,21.168012619
0.453,-1.09939778427,19.7624263763,1.90267136883,21.168012619
0.454,-1.092262905,19.7624263763,1.91234451496,21.168012619
0.455,-1.08507600839,19.5449829102,1.92202209077,21.4926185608
0.456,-1.07783719701,19.5449829102,1.93170444132,21.4926185608
0.457,-1.07054657708,19.5449829102,1.94139191852,21.4926185608
0.458,-1.06320558257,19.5449829102,1.95108986213,21.4926185608
0.459,-1.0558142723,19.5449829102,1.96079852742,21.4926185608
0.46,-1.04837271052,19.5449829102,1.97051817995,21.4926185608
0.461,-1.04088096679,19.5449829102,1.98024909549,21.4926185608
0.462,-1.03333911587,19.5449829102,1.98999155999,21.4926185608
0.463,-1.02574723771,19.5449829102,1.99974586949,21.4926185608
0.464,-1.01810541734,19.5449829102,2.00951233008,21.4926185608
0.465,-1.01041374487,19.5449829102,2.01929125784,21.4926185608
0.466,-1.00267231547,19.5449829102,2.02908297876,21.4926185608
0.467,-0.994881229332,19.5449829102,2.03888782871,21.4926185608
0.468,-0.987040591706,19.5449829102,2.04870615338,21.4926185608
0.469,-0.979150512882,19.5449829102,2.05853830826,21.4926185608
0.47,-0.97121110822,19.5449829102,2.06838465851,21.4926185608
