%time,Position1,Effort1,Position,2,Effort2
2.65999999999982,-1.56520175621,0,-0.00187951520599,0,
2.66099999999982,-1.56520175621,0,-0.00187951520819,0,
2.66199999999982,-1.56520175621,0,-0.00187951521039,0,
2.66299999999982,-1.56520175621,0,-0.00187951521259,0,
2.66399999999982,-1.56520175621,0,-0.00187951521479,0,
2.66499999999982,-1.56520175621,0,-0.001879515217,0,
2.66599999999982,-1.56520175621,0,-0.0018795152192,0,
2.66699999999982,-1.56520175621,0,-0.0018795152236,0,
2.66799999999982,-1.56520175621,0,-0.0018795152258,0,
2.66899999999982,-1.56520175621,0,-0.001879515228,0,
2.66999999999982,-1.56520175621,0,-0.0018795152302,0,
2.67099999999982,-1.56520175621,0,-0.0018795152324,0,
2.67199999999982,-1.5652017562,0,-0.0018795152346,0,
2.67299999999982,-1.5652017562,0,-0.0018795152368,0,
2.67399999999982,-1.5652017562,0,-0.001879515239,0,
2.67499999999982,-1.5652017562,0,-0.0018795152412,0,
2.67599999999982,-1.5652017562,0,-0.0018795152434,0,
2.67699999999982,-1.5652017562,0,-0.0018795152456,0,
2.67799999999982,-1.5652017562,0,-0.0018795152478,0,
2.67899999999982,-1.5652017562,0,-0.00187951525,0,
2.67999999999982,-1.5652017562,0,-0.0018795152522,0,
2.68099999999982,-1.5652017562,0,-0.0018795152544,0,
2.68199999999982,-1.5652017562,0,-0.0018795152566,0,
2.68299999999982,-1.5652017562,0,-0.0018795152588,0,
2.68399999999982,-1.5652017562,0,-0.001879515261,0,
2.68499999999982,-1.56520175619,0,-0.0018795152632,0,
2.68599999999982,-1.56520175619,0,-0.0018795152654,0,
2.68699999999981,-1.56520175619,0,-0.0018795152676,0,
2.68799999999981,-1.56520175619,0,-0.0018795152698,0,
2.68899999999981,-1.56520175619,0,-0.001879515272,0,
2.68999999999981,-1.56520175619,0,-0.0018795152742,0,
2.69099999999981,-1.56520175619,0,-0.0018795152764,0,
2.69199999999981,-1.56520175619,0,-0.0018795152786,0,
2.69299999999981,-1.56520175619,0,-0.0018795152808,0,
2.69399999999981,-1.56520175619,0,-0.001879515283,0,
2.69499999999981,-1.56520175619,0,-0.0018795152852,0,
2.69599999999981,-1.56520175619,0,-0.0018795152874,0,
2.69699999999981,-1.56520175619,0,-0.0018795152896,0,
2.69799999999981,-1.56520175618,0,-0.0018795152918,0,
2.69899999999981,-1.56520175618,0,-0.001879515294,0,
2.69999999999981,-1.56520175618,0,-0.00187951529621,0,
2.70099999999981,-1.56520175618,0,-0.00187951529841,0,
2.70199999999981,-1.56520175618,0,-0.0018795153006,0,
2.70299999999981,-1.56520175618,0,-0.00187951530281,0,
2.70399999999981,-1.56520175618,0,-0.00187951530501,0,
2.70499999999981,-1.56520175618,0,-0.00187951530721,0,
2.70599999999981,-1.56520175618,0,-0.00187951530941,0,
2.70699999999981,-1.56520175618,0,-0.00187951531161,0,
2.70799999999981,-1.56520175618,0,-0.00187951531381,0,
2.70899999999981,-1.56520175618,0,-0.00187951531601,0,
2.70999999999981,-1.56520175618,0,-0.00187951531821,0,
2.71099999999981,-1.56520175617,0,-0.00187951532041,0,
2.71199999999981,-1.56520175617,0,-0.00187951532261,0,
2.71299999999981,-1.56520175617,0,-0.00187951532481,0,
2.71399999999981,-1.56520175617,0,-0.00187951532701,0,
2.71499999999981,-1.56520175617,0,-0.00187951532921,0,
2.71599999999981,-1.56520175617,0,-0.00187951533141,0,
2.71699999999981,-1.56520175617,0,-0.00187951533361,0,
2.71799999999981,-1.56520175617,0,-0.00187951533581,0,
2.71899999999981,-1.56520175617,0,-0.00187951533801,0,
2.71999999999981,-1.56520175617,0,-0.00187951534021,0,
2.72099999999981,-1.56520175617,0,-0.00187951534241,0,
2.72199999999981,-1.56520175617,0,-0.00187951534461,0,
2.72299999999981,-1.56520175617,0,-0.00187951534681,0,
2.72399999999981,-1.56520175616,0,-0.00187951534901,0,
2.72499999999981,-1.56520175616,0,-0.00187951535121,0,
2.72599999999981,-1.56520175616,0,-0.00187951535341,0,
2.72699999999981,-1.56520175616,0,-0.00187951535561,0,
2.72799999999981,-1.56520175616,0,-0.00187951535781,0,
2.72899999999981,-1.56520175616,0,-0.00187951536001,0,
2.72999999999981,-1.56520175616,0,-0.00187951536221,0,
2.73099999999981,-1.56520175616,0,-0.00187951536441,0,
2.73199999999981,-1.56520175616,0,-0.00187951536661,0,
2.73299999999981,-1.56520175616,0,-0.00187951536881,0,
2.73399999999981,-1.56520175616,0,-0.00187951537102,0,
2.73499999999981,-1.56520175616,0,-0.00187951537321,0,
2.73599999999981,-1.56520175616,0,-0.00187951537541,0,
2.73699999999981,-1.56520175615,0,-0.00187951537762,0,
2.73799999999981,-1.56520175615,0,-0.00187951537982,0,
2.73899999999981,-1.56520175615,0,-0.00187951538202,0,
2.73999999999981,-1.56520175615,0,-0.00187951538422,0,
2.74099999999981,-1.56520175615,0,-0.00187951538642,0,
2.74199999999981,-1.56520175615,0,-0.00187951538862,0,
2.74299999999981,-1.56520175615,0,-0.00187951539082,0,
2.74399999999981,-1.56520175615,0,-0.00187951539302,0,
2.74499999999981,-1.56520175615,0,-0.00187951539522,0,
2.74599999999981,-1.56520175615,0,-0.00187951539742,0,
2.74699999999981,-1.56520175615,0,-0.00187951539962,0,
2.74799999999981,-1.56520175615,0,-0.00187951540182,0,
2.74899999999981,-1.56520175615,0,-0.00187951540402,0,
2.74999999999981,-1.56520175614,0,-0.00187951540622,0,
2.75099999999981,-1.56520175614,0,-0.00187951540842,0,
2.75199999999981,-1.56520175614,0,-0.00187951541062,0,
2.75299999999981,-1.56520175614,0,-0.00187951541282,0,
2.75399999999981,-1.56520175614,0,-0.00187951541502,0,
2.75499999999981,-1.56520175614,0,-0.00187951541722,0,
2.75599999999981,-1.56520175614,0,-0.00187951541942,0,
2.75699999999981,-1.56520175614,0,-0.00187951542162,0,
2.75799999999981,-1.56520175614,0,-0.00187951542382,0,
2.75899999999981,-1.56520175614,0,-0.00187951542602,0,
2.75999999999981,-1.56520175614,0,-0.00187951542822,0,
2.76099999999981,-1.56520175614,0,-0.00187951543042,0,
2.76199999999981,-1.56520175614,0,-0.00187951543262,0,
2.76299999999981,-1.56520175613,0,-0.00187951543482,0,
2.76399999999981,-1.56520175613,0,-0.00187951543702,0,
2.76499999999981,-1.56520175613,0,-0.00187951543922,0,
2.76599999999981,-1.56520175613,0,-0.00187951544142,0,
2.76699999999981,-1.56520175613,0,-0.00187951544362,0,
2.76799999999981,-1.56520175613,0,-0.00187951544583,0,
2.76899999999981,-1.56520175613,0,-0.00187951544802,0,
2.76999999999981,-1.56520175613,0,-0.00187951545022,0,
2.77099999999981,-1.56520175613,0,-0.00187951545242,0,
2.77199999999981,-1.56520175613,0,-0.00187951545463,0,
2.77299999999981,-1.56520175613,0,-0.00187951545682,0,
2.77399999999981,-1.56520175613,0,-0.00187951545903,0,
2.77499999999981,-1.56520175613,0,-0.00187951546123,0,
2.77599999999981,-1.56520175612,0,-0.00187951546343,0,
2.77699999999981,-1.56520175612,0,-0.00187951546563,0,
2.7779999999998,-1.56520175612,0,-0.00187951546783,0,
2.7789999999998,-1.56520175612,0,-0.00187951547003,0,
2.7799999999998,-1.56520175612,0,-0.00187951547223,0,
2.7809999999998,-1.56520175612,0,-0.00187951547443,0,
2.7819999999998,-1.56520175612,0,-0.00187951547663,0,
2.7829999999998,-1.56520175612,0,-0.00187951547883,0,
2.7839999999998,-1.56520175612,0,-0.00187951548103,0,
2.7849999999998,-1.56520175612,0,-0.00187951548323,0,
2.7859999999998,-1.56520175612,0,-0.00187951548543,0,
2.7869999999998,-1.56520175612,0,-0.00187951548763,0,
2.7879999999998,-1.56520175612,0,-0.00187951548983,0,
2.7889999999998,-1.56520175611,0,-0.00187951549203,0,
2.7899999999998,-1.56520175611,0,-0.00187951549423,0,
2.7909999999998,-1.56520175611,0,-0.00187951549643,0,
2.7919999999998,-1.56520175611,0,-0.00187951549863,0,
2.7929999999998,-1.56520175611,0,-0.00187951550083,0,
2.7939999999998,-1.56520175611,0,-0.00187951550303,0,
2.7949999999998,-1.56520175611,0,-0.00187951550523,0,
2.7959999999998,-1.56520175611,0,-0.00187951550743,0,
2.7969999999998,-1.56520175611,0,-0.00187951550963,0,
2.7979999999998,-1.56520175611,0,-0.00187951551183,0,
2.7989999999998,-1.56520175611,0,-0.00187951551403,0,
2.7999999999998,-1.56520175611,0,-0.00187951551623,0,
2.8009999999998,-1.56520175611,0,-0.00187951551843,0,
2.8019999999998,-1.5652017561,0,-0.00187951552063,0,
2.8029999999998,-1.5652017561,0,-0.00187951552283,0,
2.8039999999998,-1.5652017561,0,-0.00187951552503,0,
2.8049999999998,-1.5652017561,0,-0.00187951552723,0,
2.8059999999998,-1.5652017561,0,-0.00187951552943,0,
2.8069999999998,-1.5652017561,0,-0.00187951553163,0,
2.8079999999998,-1.5652017561,0,-0.00187951553383,0,
2.8089999999998,-1.5652017561,0,-0.00187951553604,0,
2.8099999999998,-1.5652017561,0,-0.00187951553823,0,
2.8109999999998,-1.5652017561,0,-0.00187951554044,0,
2.8119999999998,-1.5652017561,0,-0.00187951554263,0,
2.8129999999998,-1.5652017561,0,-0.00187951554484,0,
2.8139999999998,-1.5652017561,0,-0.00187951554704,0,
2.8149999999998,-1.56520175609,0,-0.00187951554924,0,
2.8159999999998,-1.56520175609,0,-0.00187951555144,0,
2.8169999999998,-1.56520175609,0,-0.00187951555364,0,
2.8179999999998,-1.56520175609,0,-0.00187951555584,0,
2.8189999999998,-1.56520175609,0,-0.00187951555804,0,
2.8199999999998,-1.56520175609,0,-0.00187951556024,0,
2.8209999999998,-1.56520175609,0,-0.00187951556244,0,
2.8219999999998,-1.56520175609,0,-0.00187951556464,0,
2.8229999999998,-1.56520175609,0,-0.00187951556684,0,
2.8239999999998,-1.56520175609,0,-0.00187951556904,0,
2.8249999999998,-1.56520175609,0,-0.00187951557124,0,
2.8259999999998,-1.56520175609,0,-0.00187951557344,0,
2.8269999999998,-1.56520175609,0,-0.00187951557564,0,
2.8279999999998,-1.56520175608,0,-0.00187951557784,0,
2.8289999999998,-1.56520175608,0,-0.00187951558004,0,
2.8299999999998,-1.56520175608,0,-0.00187951558224,0,
2.8309999999998,-1.56520175608,0,-0.00187951558444,0,
2.8319999999998,-1.56520175608,0,-0.00187951558664,0,
2.8329999999998,-1.56520175608,0,-0.00187951558884,0,
2.8339999999998,-1.56520175608,0,-0.00187951559104,0,
2.8349999999998,-1.56520175608,0,-0.00187951559324,0,
2.8359999999998,-1.56520175608,0,-0.00187951559544,0,
2.8369999999998,-1.56520175608,0,-0.00187951559764,0,
2.8379999999998,-1.56520175608,0,-0.00187951559984,0,
2.8389999999998,-1.56520175608,0,-0.00187951560204,0,
2.8399999999998,-1.56520175608,0,-0.00187951560424,0,
2.8409999999998,-1.56520175607,0,-0.00187951560644,0,
2.8419999999998,-1.56520175607,0,-0.00187951560864,0,
2.8429999999998,-1.56520175607,0,-0.00187951561084,0,
2.8439999999998,-1.56520175607,0,-0.00187951561305,0,
2.8449999999998,-1.56520175607,0,-0.00187951561525,0,
2.8459999999998,-1.56520175607,0,-0.00187951561744,0,
2.8469999999998,-1.56520175607,0,-0.00187951561965,0,
2.8479999999998,-1.56520175607,0,-0.00187951562185,0,
2.8489999999998,-1.56520175607,0,-0.00187951562405,0,
2.8499999999998,-1.56520175607,0,-0.00187951562625,0,
2.8509999999998,-1.56520175607,0,-0.00187951562845,0,
2.8519999999998,-1.56520175607,0,-0.00187951563065,0,
2.8529999999998,-1.56520175607,0,-0.00187951563285,0,
2.8539999999998,-1.56520175606,0,-0.00187951563505,0,
2.8549999999998,-1.56520175606,0,-0.00187951563725,0,
2.8559999999998,-1.56520175606,0,-0.00187951563945,0,
2.8569999999998,-1.56520175606,0,-0.00187951564165,0,
2.8579999999998,-1.56520175606,0,-0.00187951564385,0,
2.8589999999998,-1.56520175606,0,-0.00187951564605,0,
2.8599999999998,-1.56520175606,0,-0.00187951564825,0,
2.8609999999998,-1.56520175606,0,-0.00187951565045,0,
2.8619999999998,-1.56520175606,0,-0.00187951565265,0,
2.8629999999998,-1.56520175606,0,-0.00187951565485,0,
2.8639999999998,-1.56520175606,0,-0.00187951565705,0,
2.8649999999998,-1.56520175606,0,-0.00187951565925,0,
2.8659999999998,-1.56520175606,0,-0.00187951566145,0,
2.8669999999998,-1.56520175605,0,-0.00187951566365,0,
2.86799999999979,-1.56520175605,0,-0.00187951566585,0,
2.86899999999979,-1.56520175605,0,-0.00187951566805,0,
2.86999999999979,-1.56520175605,0,-0.00187951567025,0,
2.87099999999979,-1.56520175605,0,-0.00187951567245,0,
2.87199999999979,-1.56520175605,0,-0.00187951567465,0,
2.87299999999979,-1.56520175605,0,-0.00187951567685,0,
2.87399999999979,-1.56520175605,0,-0.00187951567905,0,
2.87499999999979,-1.56520175605,0,-0.00187951568125,0,
2.87599999999979,-1.56520175605,0,-0.00187951568345,0,
2.87699999999979,-1.56520175605,0,-0.00187951568565,0,
2.87799999999979,-1.56520175605,0,-0.00187951568786,0,
2.87899999999979,-1.56520175605,0,-0.00187951569005,0,
2.87999999999979,-1.56520175604,0,-0.00187951569225,0,
2.88099999999979,-1.56520175604,0,-0.00187951569445,0,
2.88199999999979,-1.56520175604,0,-0.00187951569666,0,
2.88299999999979,-1.56520175604,0,-0.00187951569885,0,
2.88399999999979,-1.56520175604,0,-0.00187951570106,0,
2.88499999999979,-1.56520175604,0,-0.00187951570326,0,
2.88599999999979,-1.56520175604,0,-0.00187951570546,0,
2.88699999999979,-1.56520175604,0,-0.00187951570766,0,
2.88799999999979,-1.56520175604,0,-0.00187951570986,0,
2.88899999999979,-1.56520175604,0,-0.00187951571206,0,
2.88999999999979,-1.56520175604,0,-0.00187951571426,0,
2.89099999999979,-1.56520175604,0,-0.00187951571646,0,
2.89199999999979,-1.56520175604,0,-0.00187951571866,0,
2.89299999999979,-1.56520175603,0,-0.00187951572086,0,
2.89399999999979,-1.56520175603,0,-0.00187951572306,0,
2.89499999999979,-1.56520175603,0,-0.00187951572526,0,
2.89599999999979,-1.56520175603,0,-0.00187951572746,0,
2.89699999999979,-1.56520175603,0,-0.00187951572966,0,
2.89799999999979,-1.56520175603,0,-0.00187951573186,0,
2.89899999999979,-1.56520175603,0,-0.00187951573406,0,
2.89999999999979,-1.56520175603,0,-0.00187951573626,0,
2.90099999999979,-1.56520175603,0,-0.00187951573846,0,
2.90199999999979,-1.56520175603,0,-0.00187951574066,0,
2.90299999999979,-1.56520175603,0,-0.00187951574286,0,
2.90399999999979,-1.56520175603,0,-0.00187951574506,0,
2.90499999999979,-1.56520175603,0,-0.00187951574726,0,
2.90599999999979,-1.56520175602,0,-0.00187951574946,0,
2.90699999999979,-1.56520175602,0,-0.00187951575166,0,
2.90799999999979,-1.56520175602,0,-0.00187951575386,0,
2.90899999999979,-1.56520175602,0,-0.00187951575606,0,
2.90999999999979,-1.56520175602,0,-0.00187951575826,0,
2.91099999999979,-1.56520175602,0,-0.00187951576046,0,
2.91199999999979,-1.56520175602,0,-0.00187951576267,0,
2.91299999999979,-1.56520175602,0,-0.00187951576486,0,
2.91399999999979,-1.56520175602,0,-0.00187951576706,0,
2.91499999999979,-1.56520175602,0,-0.00187951576926,0,
2.91599999999979,-1.56520175602,0,-0.00187951577147,0,
2.91699999999979,-1.56520175602,0,-0.00187951577366,0,
2.91799999999979,-1.56520175602,0,-0.00187951577587,0,
2.91899999999979,-1.56520175601,0,-0.00187951577807,0,
2.91999999999979,-1.56520175601,0,-0.00187951578027,0,
2.92099999999979,-1.56520175601,0,-0.00187951578247,0,
2.92199999999979,-1.56520175601,0,-0.00187951578467,0,
2.92299999999979,-1.56520175601,0,-0.00187951578687,0,
2.92399999999979,-1.56520175601,0.961291432381,-0.00187951578907,-0.0946351215243,
2.92499999999979,-1.56520175601,0.961291432381,-0.00187951579127,-0.0946351215243,
2.92599999999979,-1.56520175601,0.961291432381,-0.00187951579347,-0.0946351215243,
2.92699999999979,-1.56520175601,0.961291432381,-0.00187951579567,-0.0946351215243,
2.92799999999979,-1.56519882343,0.961291432381,-0.00188522338378,-0.0946351215243,
2.92899999999979,-1.56519302502,0.961291432381,-0.00189641597876,-0.0946351215243,
2.92999999999979,-1.56518442533,0.961291432381,-0.00191287884544,-0.0946351215243,
2.93099999999979,-1.56517308675,0.961291432381,-0.00193440481914,-0.0946351215243,
2.93199999999979,-1.56515906963,3.66321992874,-0.00196079403939,-0.526402711868,
2.93299999999979,-1.5651424323,3.66321992874,-0.00199185369287,-0.526402711868,
2.93399999999979,-1.56512323121,3.66321992874,-0.00202739776561,-0.526402711868,
2.93499999999979,-1.56508831896,3.66321992874,-0.0020981598749,-0.526402711868,
2.93599999999979,-1.56503809778,6.04054260254,-0.00220278465528,-0.958170235157,
2.93699999999979,-1.56497295633,6.04054260254,-0.00233996455673,-0.958170235157,
2.93799999999979,-1.56489327021,6.04054260254,-0.00250843816131,-0.958170235157,
2.93899999999979,-1.56478741288,6.04054260254,-0.00273556367948,-0.958170235157,
2.93999999999979,-1.56465605718,6.04054260254,-0.00301907614742,-0.958170235157,
2.94099999999979,-1.56449985329,6.04054260254,-0.00335679050955,-0.958170235157,
2.94199999999979,-1.56431942951,6.04054260254,-0.00374659880146,-0.958170235157,
2.94299999999979,-1.56411539307,6.04054260254,-0.00418646743163,-0.958170235157,
2.94399999999979,-1.56388833086,9.28139972687,-0.00467443455874,-1.49813985825,
2.94499999999979,-1.56363881013,9.28139972687,-0.00520860756129,-1.49813985825,
2.94599999999979,-1.56336737925,9.28139972687,-0.00578716059645,-1.49813985825,
2.94699999999979,-1.56305857417,9.28139972687,-0.00644599647706,-1.49813985825,
2.94799999999979,-1.5627133328,9.28139972687,-0.00718197601771,-1.49813985825,
2.94899999999979,-1.56233256171,9.28139972687,-0.00799207069925,-1.49813985825,
2.94999999999979,-1.56191713718,9.28139972687,-0.00887335875444,-1.49813985825,
2.95099999999979,-1.56146790635,9.28139972687,-0.00982302139207,-1.49813985825,
2.95199999999979,-1.56098568818,10.7931060791,-0.0108383391551,-2.14735174179,
2.95299999999979,-1.56047127454,10.7931060791,-0.0119166884085,-2.14735174179,
2.95399999999979,-1.55992543111,10.7931060791,-0.0130555379518,-2.14735174179,
2.95499999999979,-1.55933857657,10.7931060791,-0.0142805522685,-2.14735174179,
2.95599999999979,-1.55871173739,10.7931060791,-0.0155883142405,-2.14735174179,
2.95699999999979,-1.55804590592,10.7931060791,-0.0169755269951,-2.14735174179,
2.95799999999979,-1.55734204167,10.7931060791,-0.0184390096455,-2.14735174179,
2.95899999999979,-1.55660107242,10.7931060791,-0.0199756931847,-2.14735174179,
2.95999999999978,-1.55582389536,13.1704292297,-0.0215826165277,-2.68732118607,
2.96099999999978,-1.55416436022,13.1704292297,-0.0249958551398,-2.68732118607,
2.96199999999978,-1.55328365323,13.1704292297,-0.0267967541928,-2.68732118607,
2.96299999999978,-1.55235727678,14.7913789749,-0.0286884889225,-3.01192712784,
2.96399999999978,-1.55138634387,14.7913789749,-0.0306673839829,-3.01192712784,
2.96499999999978,-1.55037193101,14.7913789749,-0.0327298928874,-3.01192712784,
2.96599999999978,-1.54930668985,14.7913789749,-0.0348928687136,-3.01192712784,
2.96699999999978,-1.54819185636,14.7913789749,-0.0371522335601,-3.01192712784,
2.96799999999978,-1.54702862607,14.7913789749,-0.0395040521618,-3.01192712784,
2.96899999999978,-1.54581815549,14.7913789749,-0.0419445268426,-3.01192712784,
2.96999999999978,-1.54456156348,14.7913789749,-0.0444699926536,-3.01192712784,
2.97099999999978,-1.54325993258,15.655954361,-0.0470769126903,-3.33549284935,
2.97199999999978,-1.54191431031,15.655954361,-0.0497618735811,-3.33549284935,
2.97299999999978,-1.54052571036,15.655954361,-0.0525215811421,-3.33549284935,
2.97399999999978,-1.53909278654,15.655954361,-0.0553614298456,-3.33549284935,
2.97499999999978,-1.53761335313,15.655954361,-0.0582842508722,-3.33549284935,
2.97599999999978,-1.53608849103,15.655954361,-0.0612865313375,-3.33549284935,
2.97699999999978,-1.5345192464,15.655954361,-0.0643648807674,-3.33549284935,
2.97799999999978,-1.53290663184,15.655954361,-0.0675160268119,-3.33549284935,
2.97899999999978,-1.53125162755,16.6276912689,-0.0707368111151,-3.33549284935,
2.97999999999978,-1.52955518249,16.6276912689,-0.0740241853368,-3.33549284935,
2.98099999999978,-1.52781821542,16.6276912689,-0.0773752073195,-3.33549284935,
2.98199999999978,-1.52603799183,16.6276912689,-0.0807940154811,-3.33549284935,
2.98299999999978,-1.52421545587,16.6276912689,-0.0842775932353,-3.33549284935,
2.98399999999978,-1.52235152179,16.6276912689,-0.0878230289581,-3.33549284935,
2.98499999999978,-1.52044707502,16.6276912689,-0.0914275123437,-3.33549284935,
2.98599999999978,-1.51850297315,16.6276912689,-0.0950883308917,-3.33549284935,
2.98699999999978,-1.51652004688,17.0604972839,-0.0988028665216,-3.55189681053,
2.98799999999978,-1.51449910092,17.0604972839,-0.102568592308,-3.55189681053,
2.98899999999978,-1.51244091494,17.0604972839,-0.106383069333,-3.55189681053,
2.98999999999978,-1.51034624434,17.0604972839,-0.110243943651,-3.55189681053,
2.99099999999978,-1.50821266022,19.0050144196,-0.114157755433,-3.55189681053,
2.99199999999978,-1.50604097049,19.0050144196,-0.118121974817,-3.55189681053,
2.99299999999978,-1.50383195787,19.0050144196,-0.122134160096,-3.55189681053,
2.99399999999978,-1.50158638077,19.0050144196,-0.126191954687,-3.55189681053,
2.99499999999978,-1.49929774013,19.0050144196,-0.130306979609,-3.55189681053,
2.99599999999978,-1.49696691404,19.0050144196,-0.134476484809,-3.55189681053,
2.99699999999978,-1.49459475318,19.0050144196,-0.138697815883,-3.55189681053,
2.99799999999978,-1.49218208183,19.0050144196,-0.14296841078,-3.55189681053,
2.99899999999978,-1.48972969869,21.1659317017,-0.14728579661,-3.44369459152,
2.99999999999978,-1.48723837778,21.1659317017,-0.151647586582,-3.44369459152,
3.00099999999978,-1.48470886928,21.1659317017,-0.156051477037,-3.44369459152,
3.00199999999978,-1.48213464824,21.1659317017,-0.160507779109,-3.44369459152,
3.00299999999978,-1.47951657311,21.1659317017,-0.165013835679,-3.44369459152,
3.00399999999978,-1.47685547579,21.1659317017,-0.169567081946,-3.44369459152,
3.00499999999978,-1.47415216256,21.1659317017,-0.174165042238,-3.44369459152,
3.00599999999978,-1.47140741493,21.1659317017,-0.17880532694,-3.44369459152,
3.00699999999978,-1.46862199049,23.7596588135,-0.183485629529,-3.44369459152,
3.00799999999978,-1.46579662371,23.7596588135,-0.18820372372,-3.44369459152,
3.00899999999978,-1.46292242424,23.7596588135,-0.192975819164,-3.44369459152,
3.00999999999978,-1.46000030384,23.7596588135,-0.197799098221,-3.44369459152,
3.01099999999978,-1.45703114606,23.7596588135,-0.202670840955,-3.44369459152,
3.01199999999978,-1.45401580717,23.7596588135,-0.207588421749,-3.44369459152,
3.01299999999978,-1.45095511712,23.7596588135,-0.212549306036,-3.44369459152,
3.01399999999978,-1.44784988037,23.7596588135,-0.217551047156,-3.44369459152,
3.01499999999978,-1.44470087681,25.380607605,-0.222591283327,-3.33549284935,
3.01599999999978,-1.44150886257,25.380607605,-0.227667734727,-3.33549284935,
3.01699999999978,-1.43827457081,25.380607605,-0.232778200672,-3.33549284935,
3.01799999999978,-1.43499349782,25.380607605,-0.237929114107,-3.33549284935,
3.01899999999978,-1.43166644014,27.4322834015,-0.243118066173,-3.33549284935,
3.01999999999978,-1.42829417009,27.4322834015,-0.248342731516,-3.33549284935,
3.02099999999978,-1.42487743649,27.4322834015,-0.253600865389,-3.33549284935,
3.02199999999978,-1.42140942302,27.4322834015,-0.258904620659,-3.33549284935,
3.02299999999978,-1.41789100798,27.4322834015,-0.264251316691,-3.33549284935,
3.02399999999978,-1.41432304257,27.4322834015,-0.269638365591,-3.33549284935,
3.02499999999978,-1.41070635188,27.4322834015,-0.275063268958,-3.33549284935,
3.02599999999978,-1.40704173578,28.6214637756,-0.280523614763,-3.33549284935,
3.02699999999978,-1.40332996972,28.6214637756,-0.28601707435,-3.33549284935,
3.02799999999978,-1.39957180563,28.6214637756,-0.291541399539,-3.33549284935,
3.02899999999978,-1.39576362238,28.6214637756,-0.297102637842,-3.33549284935,
3.02999999999978,-1.39190622739,28.6214637756,-0.302698352935,-3.33549284935,
3.03099999999978,-1.38004648104,28.6214637756,-0.319669240589,-3.33549284935,
3.03199999999978,-1.37599983222,28.6214637756,-0.325380139367,-3.33549284935,
3.03299999999978,-1.37190765506,29.3778381348,-0.331114538549,-3.22729063034,
3.03399999999978,-1.36777062104,29.3778381348,-0.336870464803,-3.22729063034,
3.03499999999978,-1.36358938163,29.3778381348,-0.342646012871,-3.22729063034,
3.03599999999978,-1.35936456895,29.3778381348,-0.348439343212,-3.22729063034,
3.03699999999978,-1.3550967965,29.3778381348,-0.354248679734,-3.22729063034,
3.03799999999978,-1.35078465208,29.3778381348,-0.360074695707,-3.22729063034,
3.03899999999978,-1.34642874649,29.3778381348,-0.365915625022,-3.22729063034,
3.03999999999978,-1.34202967263,29.3778381348,-0.371769762418,-3.22729063034,
3.04099999999978,-1.33758800615,29.8096065521,-0.377635461354,-3.22729063034,
3.04199999999978,-1.33310430606,29.8096065521,-0.383511131957,-3.22729063034,
3.04299999999978,-1.3285791153,29.8096065521,-0.389395239044,-3.22729063034,
3.04399999999978,-1.32401140567,29.8096065521,-0.395289191768,-3.22729063034,
3.04499999999978,-1.31940172501,29.8096065521,-0.401191436656,-3.22729063034,
3.04599999999978,-1.31475060546,29.8096065521,-0.407100473712,-3.22729063034,
3.04699999999978,-1.31005856406,29.8096065521,-0.413014854536,-3.22729063034,
3.04799999999978,-1.30532610324,29.8096065521,-0.418933180508,-3.22729063034,
3.04899999999978,-1.30055371143,29.8096065521,-0.424854101042,-3.22729063034,
3.04999999999977,-1.29574186348,29.8096065521,-0.430776311908,-3.22729063034,
3.05099999999977,-1.2908910212,29.8096065521,-0.436698553609,-3.22729063034,
3.05199999999977,-1.28600163385,29.8096065521,-0.442619609825,-3.22729063034,
3.05299999999977,-1.28107413853,29.8096065521,-0.448538305905,-3.22729063034,
3.05399999999977,-1.27610896071,29.8096065521,-0.454453507419,-3.22729063034,
3.05499999999977,-1.27110651461,29.8096065521,-0.460364118764,-3.22729063034,
3.05599999999977,-1.26606720361,29.8096065521,-0.466269081813,-3.22729063034,
3.05699999999977,-1.26099142068,29.8096065521,-0.472167374617,-3.22729063034,
3.05799999999977,-1.25587954875,29.8096065521,-0.478058010157,-3.22729063034,
3.05899999999977,-1.2507319611,29.8096065521,-0.483940035132,-3.22729063034,
3.05999999999977,-1.2455490217,29.8096065521,-0.489812528801,-3.22729063034,
3.06099999999977,-1.24033108558,29.8096065521,-0.495674601858,-3.22729063034,
3.06199999999977,-1.23507849917,29.8096065521,-0.501525395355,-3.22729063034,
3.06299999999977,-1.22979160063,29.8096065521,-0.507364079658,-3.22729063034,
3.06399999999977,-1.22447072013,29.8096065521,-0.513189853446,-3.22729063034,
3.06499999999977,-1.21911618021,29.8096065521,-0.51900194274,-3.22729063034,
3.06599999999977,-1.21372829604,29.8096065521,-0.524799599978,-3.22729063034,
3.06699999999977,-1.20830737573,29.8096065521,-0.530582103115,-3.22729063034,
3.06799999999977,-1.20285372058,29.8096065521,-0.536348754758,-3.22729063034,
3.06899999999977,-1.19736762536,29.8096065521,-0.542098881335,-3.22729063034,
3.06999999999977,-1.19184937858,29.8096065521,-0.547831832295,-3.22729063034,
3.07099999999977,-1.18629926272,29.8096065521,-0.553546979337,-3.22729063034,
3.07199999999977,-1.18071755445,29.8096065521,-0.559243715667,-3.22729063034,
3.07299999999977,-1.17510452492,29.8096065521,-0.564921455285,-3.22729063034,
